MATCH_ID;TEAM;PLAYER;T;TA;CG;PG;DGC;PTS;P;R;MR;CB;DB;O;TC;Tackles;MT;LW;PC;YC;RC
FR270559594049;Racing 92;Ibrahim Diallo;0;0;0;0;0;0;2;7;46;0;1;1;0;0;0;0;0;0;0
FR270559594049;Racing 92;Nolann Le Garrec;0;0;0;1;0;3;12;3;5;0;0;1;2;0;0;0;0;0;0
FR270559594049;Racing 92;Ben Thomas Tuvula Volavola;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
FR270559594049;Racing 92;Olivier Klemenczak;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
FR270559594049;Racing 92;Georges-Henri Colombe;0;0;0;0;0;0;0;3;8;0;1;0;0;0;0;0;2;0;0
FR270559594049;La Rochelle;Pierre Popelin;0;0;0;0;0;0;10;10;96;0;1;4;1;0;1;0;0;0;0
FR270559594049;La Rochelle;Dillyn Yullrich Leyds;0;0;0;0;0;0;3;4;20;1;1;1;1;0;0;0;0;0;0
FR270559594049;La Rochelle;Raymond Kofi Rhule;0;0;0;0;0;0;9;10;3;0;2;2;2;0;0;0;1;0;0
FR270559594049;La Rochelle;Jules Favre;0;0;0;0;0;0;2;11;39;1;2;0;1;0;0;0;1;0;0
FR270559594049;La Rochelle;Martin Alonso;0;0;0;0;0;0;0;2;11;1;2;0;1;0;1;0;0;0;0
FR270559594049;La Rochelle;Ihaia Thomas West;0;0;1;1;0;5;26;2;0;0;1;0;0;0;2;0;0;0;0
FR270559594049;La Rochelle;Thomas Berjon;0;0;0;0;0;0;72;4;46;0;4;0;1;0;1;0;0;0;0
FR270559594049;La Rochelle;Dany Priso;0;0;0;0;0;0;4;9;4;0;2;2;0;0;1;0;1;0;0
FR270559594049;La Rochelle;Pierre Bourgarit;0;1;0;0;0;0;3;12;33;0;7;3;0;0;1;0;1;1;0
FR270559594049;La Rochelle;Guram Papidze;0;0;0;0;0;0;0;7;6;0;0;0;1;0;0;0;1;0;0
FR270559594049;La Rochelle;Romain Sazy;0;0;0;0;0;0;2;5;2;0;0;0;0;0;0;0;0;0;0
FR270559594049;La Rochelle;Mathieu Tanguy;0;0;0;0;0;0;3;8;33;0;1;0;1;0;2;0;0;0;0
FR270559594049;La Rochelle;Wian Liebenberg;0;0;0;0;0;0;8;9;31;2;1;0;2;0;0;0;0;0;0
FR270559594049;La Rochelle;Kevin Gourdon;1;0;0;0;0;5;4;7;12;0;2;1;1;0;1;0;0;0;0
FR270559594049;La Rochelle;Gregory Alldritt;0;0;0;0;0;0;7;17;65;1;1;3;1;0;1;0;0;0;0
FR270559594049;La Rochelle;Samuel Lagrange;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0
FR270559594049;La Rochelle;Reda Wardi;0;0;0;0;0;0;0;3;8;0;1;0;0;0;0;0;1;0;0
FR270559594049;La Rochelle;Thomas Lavault;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
FR270559594049;La Rochelle;Remi Bourdeau;0;0;0;0;0;0;0;1;4;0;0;0;0;0;0;0;1;1;0
FR270559594049;La Rochelle;Jules Lebail;0;0;0;0;0;0;15;1;0;0;0;0;1;0;0;0;0;0;0
FR270559594049;La Rochelle;Eneriko Buliruarua;0;0;0;0;0;0;1;1;5;0;0;1;0;0;0;0;0;0;0
FR270559594049;La Rochelle;Pierre Boudehent;0;0;0;0;0;0;4;8;34;0;2;0;1;0;0;0;1;0;0
FR270559594049;La Rochelle;Uini Atonio;0;0;0;0;0;0;3;4;4;0;0;0;0;0;1;0;2;0;0
FR270559594048;Montpellier Herault;Anthony Bouthier;0;0;0;0;0;0;9;6;26;0;0;1;2;0;0;0;0;0;0
FR270559594048;Montpellier Herault;Arthur Vincent;1;0;0;0;0;5;8;4;37;1;0;1;0;0;2;0;0;0;0
FR270559594048;Montpellier Herault;Geoffrey Doumayrou;1;0;0;0;0;5;3;4;38;1;3;1;0;0;2;0;2;0;0
FR270559594048;Montpellier Herault;Jan Lodewyk Serfontein;0;0;0;0;0;0;7;6;25;0;2;0;1;0;2;0;1;0;0
FR270559594048;Montpellier Herault;http://en.espn.co.uk/scrum/rugby/player/24698.html?source=opta;0;0;0;0;0;0;3;8;90;2;4;1;3;0;1;0;0;0;0
FR270559594048;Montpellier Herault;Louis Foursans-Bourdette;0;0;4;2;0;14;8;3;20;0;0;0;3;0;1;0;0;0;0
FR270559594048;Montpellier Herault;Gela Aprasidze;1;0;0;0;0;5;29;2;5;1;2;1;1;0;1;0;0;0;0
FR270559594048;Montpellier Herault;Gregory Fichten;0;0;0;0;0;0;0;3;7;0;0;0;0;0;1;0;0;0;0
FR270559594048;Montpellier Herault;Jeremie Maurouard;2;1;0;0;0;10;3;6;34;2;1;1;0;0;0;0;0;0;0
FR270559594048;Montpellier Herault;Titi E. Lamositele;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
FR270559594048;Montpellier Herault;Florian Verhaeghe;0;0;0;0;0;0;1;3;0;0;0;1;1;0;0;0;1;0;0
FR270559594048;Montpellier Herault;Bastien Chalureau;0;0;0;0;0;0;3;3;6;0;0;1;1;0;2;0;1;0;0
FR270559594048;Montpellier Herault;Fulgence Ouedraogo;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0
FR270559594048;Montpellier Herault;Masivesi Dakuwaqa;0;0;0;0;0;0;3;7;27;0;1;1;0;0;0;0;0;0;0
FR270559594048;Montpellier Herault;Zach Ivan Mercer;0;0;0;0;0;0;6;16;94;1;5;1;5;0;1;0;2;0;0
FR270559594048;Montpellier Herault;Vincent Giudicelli;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
FR270559594048;Montpellier Herault;Enzo Forletta;0;1;0;0;0;0;6;4;2;0;0;1;0;0;0;0;0;0;0
FR270559594048;Montpellier Herault;Martin Devergie;0;0;0;0;0;0;3;3;10;0;0;0;1;0;0;0;1;0;0
FR270559594048;Montpellier Herault;Alexandre Becognee;0;0;0;0;0;0;2;3;5;0;0;0;0;0;0;0;0;0;0
FR270559594048;Montpellier Herault;http://en.espn.co.uk/scrum/rugby/player/39687.html?source=opta;0;0;0;0;0;0;20;1;20;0;0;0;0;0;0;0;0;0;0
FR270559594048;Montpellier Herault;Thomas Darmon;0;0;0;0;0;0;1;2;29;0;2;1;0;0;0;0;0;0;0
FR270559594048;Montpellier Herault;Julien Tisseron;0;0;0;0;0;0;3;3;0;0;0;1;0;0;0;0;1;0;0
FR270559594048;Montpellier Herault;Mohamed Haouas;0;0;0;0;0;0;1;3;1;0;0;1;0;0;0;0;1;0;0
FR270559594048;Brive;Setariki Tuicuvu;0;0;0;0;0;0;0;2;20;0;1;0;1;0;0;0;0;0;0
FR270559594048;Brive;Joris Jurand;0;0;0;0;0;0;0;9;68;1;4;0;3;0;2;0;1;0;0
FR270559594048;Brive;Guillaume Galletier;0;0;0;0;0;0;1;3;14;0;0;0;0;0;1;0;0;0;0
FR270559594048;Brive;Sevenaia Galala;1;0;0;0;0;5;3;11;25;1;0;0;2;0;1;0;0;0;0
FR270559594048;Brive;Axel Muller;0;1;0;0;0;0;8;13;52;0;3;4;2;0;1;0;1;0;0
FR270559594048;Brive;Stuart Olding;0;0;1;0;0;2;15;7;10;0;1;0;2;0;2;0;0;0;0
FR270559594048;Brive;Enzo Sanga;0;0;0;0;0;0;27;1;1;0;0;0;0;0;0;0;0;0;0
FR270559594048;Brive;Daniel Brennan;0;0;0;0;0;0;1;3;1;0;0;0;0;0;0;0;0;0;0
FR270559594048;Brive;Peniami Narisia;1;0;0;0;0;5;1;8;15;0;0;0;1;0;1;0;1;0;0
FR270559594048;Brive;Cody Thomas;0;0;0;0;0;0;2;4;5;0;1;0;1;0;0;0;1;0;0
FR270559594048;Brive;Tevita Kasikasi Ratuva;0;0;0;0;0;0;2;5;2;0;0;1;0;0;2;0;0;0;0
FR270559594048;Brive;Mitchell R. Lees;0;0;0;0;0;0;3;9;9;0;0;0;0;0;0;0;0;0;0
FR270559594048;Brive;Retief Marais;0;0;0;0;0;0;3;3;2;0;0;0;0;0;1;0;0;0;0
FR270559594048;Brive;Matthieu Voisin;0;0;0;0;0;0;2;7;12;1;0;1;0;0;2;0;1;0;0
FR270559594048;Brive;Kitione Kamikamica;0;0;0;0;0;0;8;13;17;0;2;1;1;0;1;0;1;0;0
FR270559594048;Brive;Vano Karkadze;1;0;0;0;0;5;1;3;3;0;0;0;2;0;1;0;1;0;0
FR270559594048;Brive;Hayden David Thompson-Stringer;0;0;0;0;0;0;1;3;3;0;0;0;2;0;0;0;1;0;0
FR270559594048;Brive;Victor Lebas;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0
FR270559594048;Brive;Otari Giorgadze;0;0;0;0;0;0;5;7;9;0;0;0;2;0;0;0;0;0;0
FR270559594048;Brive;Vasil Lobzhanidze;0;0;0;0;0;0;53;4;14;0;0;1;0;0;2;0;1;0;0
FR270559594048;Brive;Tedo Abzhandadze;0;0;0;0;0;0;5;1;6;0;0;0;1;0;1;0;0;0;0
FR270559594048;Brive;Pierre Tournebize;0;0;0;0;0;0;1;5;13;0;1;0;0;0;1;0;0;0;0
FR270559594048;Brive;Luka Japaridze;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
FR270559594047;Bordeaux Begles;Nans Ducuing;1;0;0;0;0;5;6;9;60;1;4;2;2;0;0;0;1;0;0
FR270559594047;Bordeaux Begles;Romain Buros;0;0;0;0;0;0;4;10;104;1;1;1;0;1;0;0;0;0;0
FR270559594047;Bordeaux Begles;Yoram Falatea Mulifenua Pio Moefana;1;0;0;0;0;5;5;9;78;1;4;2;1;4;2;0;1;0;0
FR270559594047;Bordeaux Begles;Remi Lamerat;0;0;0;0;0;0;8;7;15;0;3;2;0;4;1;0;0;0;0
FR270559594047;Bordeaux Begles;Ben Lam;1;0;0;0;0;5;2;8;32;1;1;0;2;4;0;0;0;0;0
FR270559594047;Bordeaux Begles;Matthieu Jalibert;0;3;3;3;0;15;21;7;77;4;5;3;1;6;1;0;1;1;0
FR270559594047;Bordeaux Begles;Maxime Lucu;0;0;1;0;0;2;39;6;8;0;3;0;3;2;1;0;0;0;0
FR270559594047;Bordeaux Begles;Jefferson Poirot;0;0;0;0;0;0;2;2;0;0;0;0;0;2;0;0;1;0;0
FR270559594047;Bordeaux Begles;Clement Maynadier;0;0;0;0;0;0;2;1;2;0;0;0;0;2;0;6;1;0;0
FR270559594047;Bordeaux Begles;Lekso Kaulashvili;0;0;0;0;0;0;0;4;2;0;1;0;0;4;0;0;0;0;0
FR270559594047;Bordeaux Begles;Kane Patrick Douglas;0;0;0;0;0;0;4;2;2;0;0;0;1;5;0;0;0;0;0
FR270559594047;Bordeaux Begles;Cyril Cazeaux;0;0;0;0;0;0;0;1;2;0;0;0;0;2;0;0;0;0;0
FR270559594047;Bordeaux Begles;Cameron Woki;0;0;0;0;0;0;3;2;23;1;0;0;0;4;0;0;1;0;0
FR270559594047;Bordeaux Begles;Mahamadou Diaby;0;0;0;0;0;0;4;6;28;0;1;2;0;9;0;0;0;0;0
FR270559594047;Bordeaux Begles;Louis G.P. Picamoles;0;0;0;0;0;0;9;8;29;1;0;2;0;6;1;0;0;0;0
FR270559594047;Bordeaux Begles;Maxime Lamothe;0;0;0;0;0;0;1;1;0;0;0;0;0;2;1;3;0;0;0
FR270559594047;Bordeaux Begles;Thierry Paiva;0;0;0;0;0;0;2;3;5;0;0;0;2;8;0;0;2;0;0
FR270559594047;Bordeaux Begles;Thomas Jolmes;0;0;0;0;0;0;1;2;9;0;0;1;0;4;0;0;0;0;0
FR270559594047;Bordeaux Begles;http://en.espn.co.uk/scrum/rugby/player/33471.html?source=opta;0;0;0;0;0;0;3;1;2;0;0;0;0;2;0;0;0;0;0
FR270559594047;Bordeaux Begles;Yann Lesgourgues;0;0;0;0;0;0;12;3;9;0;0;0;1;0;0;0;0;0;0
FR270559594047;Bordeaux Begles;Francois Trinh-Duc;0;0;0;0;0;0;7;1;10;0;0;1;0;2;0;0;0;0;0
FR270559594047;Bordeaux Begles;Ulupano Seuteni;1;1;0;0;0;5;5;3;23;1;1;2;0;4;0;0;0;0;0
FR270559594047;Bordeaux Begles;Benjamin Va'inga Charles Tameifuna;0;0;0;0;0;0;2;6;4;0;0;0;1;1;0;0;0;0;0
FR270559594047;Stade Francais Paris;Kylan Hamdaoui;0;0;0;0;0;0;4;7;20;0;0;0;1;3;3;0;0;0;0
FR270559594047;Stade Francais Paris;Waisea Nayacalevu Vuidravuwalu;0;0;0;0;0;0;4;7;32;0;0;0;1;7;2;0;0;0;0
FR270559594047;Stade Francais Paris;Alex Arrate;0;0;0;0;0;0;3;1;3;0;1;0;1;6;1;0;1;0;0
FR270559594047;Stade Francais Paris;Koinonia Halafungani Laumape;0;0;0;0;0;0;3;4;21;0;3;0;2;6;1;0;0;0;0
FR270559594047;Stade Francais Paris;Koloti Telusa Pelaki Veainu;0;0;0;0;0;0;2;2;27;0;0;0;3;4;3;1;1;1;0
FR270559594047;Stade Francais Paris;Joris Segonds;0;0;1;1;0;5;19;4;2;0;1;2;3;4;0;0;0;0;0
FR270559594047;Stade Francais Paris;James Hall;0;0;0;0;0;0;31;3;7;0;0;1;1;2;2;0;0;0;0
FR270559594047;Stade Francais Paris;Vasil Kakovin;0;0;0;0;0;0;1;3;0;0;0;1;0;2;3;0;2;0;0
FR270559594047;Stade Francais Paris;Silatolu Latu;1;0;0;0;0;5;3;6;9;0;0;1;1;2;2;8;1;1;0
FR270559594047;Stade Francais Paris;Paul Alo-Emile;0;0;0;0;0;0;3;3;1;0;0;0;0;8;1;0;1;0;0
FR270559594047;Stade Francais Paris;Paul Gabrillagues;0;0;0;0;0;0;1;5;7;0;0;0;0;7;0;0;0;0;0
FR270559594047;Stade Francais Paris;Yoann Maestri;0;0;0;0;0;0;2;3;0;0;0;0;0;7;0;0;0;0;0
FR270559594047;Stade Francais Paris;Ryan Chapuis;0;0;0;0;0;0;7;1;0;0;0;0;1;5;0;0;0;0;0
FR270559594047;Stade Francais Paris;Romain Briatte;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
FR270559594047;Stade Francais Paris;Talalelei Gray;0;0;0;0;0;0;5;6;12;0;2;1;1;5;2;0;1;0;0
FR270559594047;Stade Francais Paris;Lucas Da Silva;0;0;0;0;0;0;0;1;0;0;0;0;1;5;1;3;0;0;0
FR270559594047;Stade Francais Paris;Quentin Bethune;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;0;0;0;0
FR270559594047;Stade Francais Paris;Mathieu De Giovanni;0;0;0;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0
FR270559594047;Stade Francais Paris;Pierre-Henri Azagoh;0;0;0;0;0;0;1;2;0;0;0;1;0;2;1;0;0;0;0
FR270559594047;Stade Francais Paris;Arthur Coville;0;0;0;0;0;0;18;1;1;0;0;0;0;0;0;0;0;0;0
FR270559594047;Stade Francais Paris;Adrien Lapegue;0;0;0;0;0;0;1;0;0;0;0;0;0;2;0;0;0;0;0
FR270559594047;Stade Francais Paris;Sekou Macalou;0;0;0;0;0;0;2;7;13;0;0;0;2;10;1;0;0;0;0
FR270559594047;Stade Francais Paris;Giorgi Melikidze;0;0;0;0;0;0;1;1;2;0;0;0;0;4;0;0;0;0;0
FR270559594046;Clermont Auvergne;Thomas Roziere;0;0;0;0;0;0;1;7;9;0;1;0;0;0;0;0;0;0;0
FR270559594046;Clermont Auvergne;Damian Penaud;0;0;0;0;0;0;2;2;13;0;2;1;0;0;0;0;0;0;0
FR270559594046;Clermont Auvergne;George Moala;0;0;0;0;0;0;7;11;23;0;1;1;4;0;1;0;1;0;0
FR270559594046;Clermont Auvergne;Tani Vili;1;0;0;0;0;5;2;8;41;1;3;1;1;0;0;0;0;0;0
FR270559594046;Clermont Auvergne;Ratu Alivereti Raka;0;0;0;0;0;0;1;8;114;1;6;0;2;0;0;0;0;0;0
FR270559594046;Clermont Auvergne;Camille Lopez;0;2;3;3;0;15;21;4;20;0;1;0;1;0;1;0;2;0;0
FR270559594046;Clermont Auvergne;Sebastien Bezy;0;0;0;0;0;0;55;3;5;0;0;1;0;0;1;0;1;0;0
FR270559594046;Clermont Auvergne;Etienne Falgoux;0;0;0;0;0;0;1;4;6;0;0;0;0;0;0;0;1;0;0
FR270559594046;Clermont Auvergne;Adrien Pelissie;1;0;0;0;0;5;2;6;15;0;0;0;0;0;0;0;1;0;0
FR270559594046;Clermont Auvergne;Rabah Slimani;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0
FR270559594046;Clermont Auvergne;Thibaud Lanen;0;0;0;0;0;0;4;3;2;0;0;0;1;0;1;0;1;0;0
FR270559594046;Clermont Auvergne;Sebastien Vahaamahina;0;0;0;0;0;0;3;4;0;0;0;1;2;0;1;0;0;0;0
FR270559594046;Clermont Auvergne;Judicael Cancoriet;0;0;0;0;0;0;2;7;24;1;1;0;0;0;0;0;2;0;0
FR270559594046;Clermont Auvergne;Alexandre Fischer;0;0;0;0;0;0;0;4;10;0;2;0;0;0;3;0;0;0;0
FR270559594046;Clermont Auvergne;Arthur Iturria;0;0;0;0;0;0;7;2;1;0;1;0;1;0;1;0;1;0;0
FR270559594046;Clermont Auvergne;Yohan Beheregaray;0;0;0;0;0;0;2;3;8;0;0;0;0;0;0;0;0;0;0
FR270559594046;Clermont Auvergne;Peni Ravai Kovekalou;0;0;0;0;0;0;2;2;2;0;0;0;0;0;2;0;1;0;0
FR270559594046;Clermont Auvergne;Miles Amatosero;0;0;0;0;0;0;0;2;1;0;0;0;1;0;0;0;0;0;0
FR270559594046;Clermont Auvergne;Jacobus Van Tonder;0;0;0;0;0;0;0;4;22;0;0;0;0;0;1;0;0;0;0
FR270559594046;Clermont Auvergne;Kevin Viallard;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
FR270559594046;Clermont Auvergne;John Joseph Hanrahan;1;0;0;0;0;5;2;2;2;0;1;0;0;0;1;0;2;0;0
FR270559594046;Clermont Auvergne;http://en.espn.co.uk/scrum/rugby/player/39704.html?source=opta;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
FR270559594046;Clermont Auvergne;Cristian Ojovan;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0
FR270559594046;Castres Olympique;Julien Dumora;0;0;0;0;1;3;4;8;98;2;1;1;1;0;1;0;0;0;0
FR270559594046;Castres Olympique;Geoffrey Palis;0;0;0;0;0;0;0;3;20;0;0;0;1;0;2;0;0;0;0
FR270559594046;Castres Olympique;Thomas Combezou;0;0;0;0;0;0;2;6;38;0;2;0;0;0;3;0;1;0;0
FR270559594046;Castres Olympique;Adrea Cocagi;1;0;0;0;0;5;2;5;29;0;2;0;1;0;2;0;1;0;0
FR270559594046;Castres Olympique;Josaia Raisuqe;0;0;0;0;0;0;1;7;46;1;1;1;1;0;0;0;0;0;0
FR270559594046;Castres Olympique;Benjamin Maria Urdapilleta;0;0;2;3;0;13;8;7;6;0;0;0;1;0;1;0;1;0;0
FR270559594046;Castres Olympique;Rory Michael Kockott;1;1;0;1;0;8;37;2;5;0;1;0;0;0;1;0;0;0;0
FR270559594046;Castres Olympique;Quentin Walker;0;0;0;0;0;0;2;4;2;0;0;0;0;0;0;0;1;0;0
FR270559594046;Castres Olympique;Gaetan Barlot;0;0;0;0;0;0;1;7;1;0;1;0;0;0;0;0;1;0;0
FR270559594046;Castres Olympique;Wilfrid Hounkpatin;0;0;0;0;0;0;1;4;10;0;0;0;0;0;1;0;0;0;0
FR270559594046;Castres Olympique;Loic Jacquet;0;0;0;0;0;0;1;1;0;0;0;0;0;0;3;0;1;0;0
FR270559594046;Castres Olympique;Tom Staniforth;0;0;0;0;0;0;0;12;10;0;0;0;1;0;0;0;3;0;0
FR270559594046;Castres Olympique;Nick Champion de Crespigny;0;0;0;0;0;0;1;2;2;0;0;0;0;0;1;0;0;0;0
FR270559594046;Castres Olympique;Kevin Kornath;1;0;0;0;0;5;1;10;15;0;1;0;0;0;0;0;0;0;0
FR270559594046;Castres Olympique;Baptiste Delaporte;0;0;0;0;0;0;5;4;8;0;1;0;0;0;3;0;0;0;0
FR270559594046;Castres Olympique;Brendan Lebrun;0;0;0;0;0;0;0;2;7;0;2;0;0;0;0;0;0;0;0
FR270559594046;Castres Olympique;Antoine Tichit;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;1;0;0
FR270559594046;Castres Olympique;Florent Vanverberghe;0;0;0;0;0;0;2;5;15;0;1;0;1;0;0;0;0;0;0
FR270559594046;Castres Olympique;Mathieu Babillot;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;1;0;0
FR270559594046;Castres Olympique;Jeremy Fernandez;0;1;0;0;0;0;17;1;3;0;0;0;0;0;0;0;0;0;0
FR270559594046;Castres Olympique;Pierre Aguillon;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
FR270559594046;Castres Olympique;Antoine Zeghdar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
FR270559594046;Castres Olympique;Levan Chilachava;0;0;0;0;0;0;0;3;4;0;0;0;0;0;0;0;0;0;0
FR270559594045;La Rochelle;Pierre Popelin;0;0;0;0;0;0;7;8;127;0;4;2;1;1;0;1;0;0;0
FR270559594045;La Rochelle;Dillyn Yullrich Leyds;0;0;0;0;0;0;8;8;52;1;1;3;3;3;0;0;0;0;0
FR270559594045;La Rochelle;Raymond Kofi Rhule;0;0;0;0;0;0;6;7;24;1;1;1;0;1;3;0;0;0;0
FR270559594045;La Rochelle;Jules Favre;1;0;0;0;0;5;1;7;17;0;1;1;1;6;0;0;0;0;0
FR270559594045;La Rochelle;Martin Alonso;0;0;0;0;0;0;1;4;56;0;0;0;0;3;3;0;0;0;0
FR270559594045;La Rochelle;Jules Plisson;0;0;1;3;0;11;14;4;23;0;0;0;1;2;2;0;1;0;0
FR270559594045;La Rochelle;Thomas Berjon;0;0;0;0;0;0;28;3;4;0;0;0;0;5;0;0;0;0;0
FR270559594045;La Rochelle;Dany Priso;0;0;0;0;0;0;1;3;5;0;0;1;0;6;1;0;0;0;0
FR270559594045;La Rochelle;Pierre Bourgarit;0;0;0;0;0;0;2;7;39;0;2;0;1;5;4;6;4;0;0
FR270559594045;La Rochelle;Uini Atonio;0;0;0;0;0;0;3;6;5;0;0;0;0;2;2;0;0;0;0
FR270559594045;La Rochelle;Romain Sazy;0;0;0;0;0;0;3;5;3;0;0;1;0;5;0;0;0;0;0
FR270559594045;La Rochelle;William Reynolds Junior Skelton;0;0;0;0;0;0;8;6;9;0;0;3;1;4;1;0;2;0;1
FR270559594045;La Rochelle;Wian Liebenberg;0;0;0;0;0;0;3;4;2;0;0;1;0;2;2;0;0;0;0
FR270559594045;La Rochelle;Kevin Gourdon;0;0;0;0;0;0;5;5;7;0;0;1;0;8;2;0;1;0;0
FR270559594045;La Rochelle;Gregory Alldritt;0;0;0;0;0;0;6;12;44;0;0;1;1;3;2;0;1;0;0
FR270559594045;La Rochelle;Samuel Lagrange;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
FR270559594045;La Rochelle;Reda Wardi;0;0;0;0;0;0;0;2;0;0;0;0;0;2;2;0;0;0;0
FR270559594045;La Rochelle;Mathieu Tanguy;0;0;0;0;0;0;0;2;20;0;0;0;0;1;0;0;0;0;0
FR270559594045;La Rochelle;Thomas Lavault;0;0;0;0;0;0;0;2;0;0;0;0;0;1;2;0;0;0;0
FR270559594045;La Rochelle;Remi Bourdeau;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0
FR270559594045;La Rochelle;Jules Lebail;0;0;0;0;0;0;28;0;0;0;0;0;0;1;0;0;0;0;0
FR270559594045;La Rochelle;Eneriko Buliruarua;0;0;0;0;0;0;1;2;9;0;0;0;1;2;1;0;0;0;0
FR270559594045;La Rochelle;Ramiro Herrera;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
FR270559594045;Stade Toulousain;Thomas Ramos;0;0;0;5;0;15;7;4;39;0;3;1;1;2;0;0;0;0;0
FR270559594045;Stade Toulousain;Matthis Lebel;0;0;0;0;0;0;2;2;11;0;4;0;1;7;0;0;0;0;0
FR270559594045;Stade Toulousain;Lucas Tauzin;0;1;0;0;0;0;2;0;0;0;1;0;0;7;1;0;0;0;0
FR270559594045;Stade Toulousain;Zack Holmes;0;0;0;0;0;0;2;1;3;0;0;0;1;7;1;0;1;0;0
FR270559594045;Stade Toulousain;Maxime Medard;0;0;0;0;0;0;3;0;0;0;0;0;0;3;1;0;0;0;0
FR270559594045;Stade Toulousain;Romain Ntamack;1;0;0;0;0;5;9;9;122;1;6;0;2;7;0;0;2;0;0
FR270559594045;Stade Toulousain;Antoine Dupont;0;0;0;0;0;0;30;6;12;0;3;0;0;9;1;0;0;0;0
FR270559594045;Stade Toulousain;Cyril Baille;0;0;0;0;0;0;1;6;20;0;1;0;2;5;0;0;2;0;0
FR270559594045;Stade Toulousain;Peato Mauvaka;0;0;0;0;0;0;1;0;0;0;0;0;0;3;1;7;1;0;0
FR270559594045;Stade Toulousain;Paulo Tafili;0;0;0;0;0;0;1;1;15;0;0;0;0;4;0;0;1;0;0
FR270559594045;Stade Toulousain;Thibaud Flament;0;0;0;0;0;0;5;6;2;0;1;1;0;11;0;0;2;0;0
FR270559594045;Stade Toulousain;Rory Wiremu Arnold;0;0;0;0;0;0;6;1;0;0;0;0;1;5;0;0;1;0;0
FR270559594045;Stade Toulousain;Francois Cros;0;0;0;0;0;0;1;2;20;0;0;0;0;6;2;0;0;1;0
FR270559594045;Stade Toulousain;Alban Placines;0;0;0;0;0;0;2;3;6;0;1;0;0;11;0;0;1;0;0
FR270559594045;Stade Toulousain;Antoine Miquel;0;0;0;0;0;0;1;2;17;0;1;0;2;6;0;0;0;0;0
FR270559594045;Stade Toulousain;Julien Marchand;0;0;0;0;0;0;2;2;2;0;0;0;1;1;0;3;0;0;0
FR270559594045;Stade Toulousain;Rodrigue Neti;0;0;0;0;0;0;1;0;0;0;0;0;0;2;0;0;0;0;0
FR270559594045;Stade Toulousain;Richie Arnold;0;0;0;0;0;0;1;1;0;0;0;0;0;3;2;0;1;0;0
FR270559594045;Stade Toulousain;Yannick Youyoutte;0;0;0;0;0;0;1;1;10;0;0;0;0;2;0;0;0;0;0
FR270559594045;Stade Toulousain;Selevasio Tolofua;0;0;0;0;0;0;3;8;66;0;6;2;0;2;0;0;0;0;0
FR270559594045;Stade Toulousain;Alexis Balès;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
FR270559594045;Stade Toulousain;Tavaefaga Timothy Nanai-Williams;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
FR270559594045;Stade Toulousain;Paul Mallez;0;0;0;0;0;0;0;1;1;0;0;0;0;2;0;0;1;0;0
FR270559594044;Stade Francais Paris;Kylan Hamdaoui;1;0;0;0;0;5;4;4;78;1;0;0;0;0;1;1;1;1;0
FR270559594044;Stade Francais Paris;Sefanaia Naivalu;1;0;0;0;0;5;3;6;29;0;2;0;2;0;0;0;0;0;0
FR270559594044;Stade Francais Paris;Waisea Nayacalevu Vuidravuwalu;0;0;0;0;0;0;3;6;48;1;0;3;2;0;4;0;0;0;0
FR270559594044;Stade Francais Paris;Koinonia Halafungani Laumape;0;0;0;0;0;0;6;7;15;0;4;2;1;0;2;0;1;0;0
FR270559594044;Stade Francais Paris;Koloti Telusa Pelaki Veainu;0;0;0;0;0;0;1;6;57;0;4;0;0;0;1;0;1;0;0
