MATCH_ID;MINUTE;HOME_SCORE;AWAY_SCORE;ACTION_TYPE;PLAYER;TEAM
FR270559593396;57.0;21;29;Penalty goal;Maxime Lafage;Bayonne
FR270559593396;57.0;21;29;Substitute on;Alexi Bales;Stade Toulousain
FR270559593396;57.0;21;29;Substitute off;Baptiste Germain;Stade Toulousain
FR270559593396;60.0;21;29;Substitute on;Manuel Ordas;Bayonne
FR270559593396;60.0;21;29;Substitute off;Maxime Lafage;Bayonne
FR270559593396;60.0;21;29;Substitute off;Michael Ruru;Bayonne
FR270559593396;60.0;21;29;Substitute on;Hugo Zabalza;Bayonne
FR270559593396;60.0;21;29;Substitute on;Mariano Galarza;Bayonne
FR270559593396;60.0;21;29;Substitute off;Asier Usarraga;Bayonne
FR270559593396;60.0;21;29;Substitute off;Paulo Tafili;Stade Toulousain
FR270559593396;60.0;21;29;Substitute on;Paul Mallez;Stade Toulousain
FR270559593396;60.0;21;29;Substitute on;Guillaume Cramont;Stade Toulousain
FR270559593396;60.0;21;29;Substitute off;Guillaume Marchand;Stade Toulousain
FR270559593396;62.0;21;29;Substitute on;Theo Costosseque;Bayonne
FR270559593396;62.0;21;29;Substitute off;Malietoa Seuli Hingano;Bayonne
FR270559593396;67.0;21;29;Substitute off;Luc Mousset;Bayonne
FR270559593396;67.0;21;29;Substitute on;Sam Nixon;Bayonne
FR270559593396;67.0;21;29;Substitute on;Mat Luamanu;Bayonne
FR270559593396;67.0;21;29;Substitute off;Filimo Taofifenua;Bayonne
FR270559593396;68.0;21;29;Yellow card;Paul Mallez;Stade Toulousain
FR270559593396;68.0;21;29;Yellow card;Vincent Pelo;Bayonne
FR270559593396;69.0;21;29;Substitute off;Arnaud Duputs;Bayonne
FR270559593396;69.0;21;29;Substitute on;Ugo Boniface;Bayonne
FR270559593396;69.0;21;29;Substitute off;Rynhardt Elstadt;Stade Toulousain
FR270559593396;69.0;21;29;Substitute on;Paulo Tafili;Stade Toulousain
FR270559593396;71.0;21;29;Substitute off;Remy Baget;Bayonne
FR270559593396;71.0;21;29;Substitute on;Michael Ruru;Bayonne
FR270559593396;72.0;21;32;Penalty goal;Manuel Ordas;Bayonne
FR270559593396;77.0;21;32;Substitute off;Guillaume Ducat;Bayonne
FR270559593396;77.0;21;32;Substitute on;Asier Usarraga;Bayonne
FR270559593396;77.0;21;32;Substitute on;Baptiste Germain;Stade Toulousain
FR270559593396;77.0;21;32;Substitute off;Zack Holmes;Stade Toulousain
FR270559593396;78.0;21;32;Yellow card;Konstantine Mikautadze;Bayonne
FR270559593396;78.0;26;32;Try;Dimitri Delibes;Stade Toulousain
FR270559593396;79.0;28;32;Conversion;Thomas Ramos;Stade Toulousain
FR270559593396;79.0;28;32;Substitute on;Arnaud Duputs;Bayonne
FR270559593396;79.0;28;32;Substitute off;Ugo Boniface;Bayonne
FR270559593396;79.0;28;32;Substitute on;Rynhardt Elstadt;Stade Toulousain
FR270559593396;79.0;28;32;Substitute off;Paulo Tafili;Stade Toulousain
FR270559593396;82.0;21;32;End of second half;;
FR270559593395;1.0;0;0;Start of first half;;
FR270559593395;5.0;0;3;Penalty goal;Teddy Iribaren;Racing 92
FR270559593395;14.0;5;3;Try;Giovanni Habel-Kueffner;Pau
FR270559593395;14.0;7;3;Conversion;Elton Jantjies;Pau
FR270559593395;17.0;7;6;Penalty goal;Teddy Iribaren;Racing 92
FR270559593395;19.0;7;11;Try;Ibrahim Diallo;Racing 92
FR270559593395;20.0;7;13;Conversion;Teddy Iribaren;Racing 92
FR270559593395;24.0;10;13;Penalty goal;Elton Jantjies;Pau
FR270559593395;31.0;13;13;Penalty goal;Elton Jantjies;Pau
FR270559593395;33.0;13;13;Substitute off;Cedate Gomes Sa;Racing 92
FR270559593395;33.0;13;13;Substitute on;Gia Kharaishvili;Racing 92
FR270559593395;35.0;18;13;Try;Tumua Manu;Pau
FR270559593395;36.0;20;13;Conversion;Elton Jantjies;Pau
FR270559593395;38.0;20;18;Try;Kurtley Beale;Racing 92
FR270559593395;41.0;20;18;End of first half;;
FR270559593395;40.0;20;18;Start of second half;;
FR270559593395;44.0;23;18;Penalty goal;Elton Jantjies;Pau
FR270559593395;50.0;23;21;Penalty goal;Teddy Iribaren;Racing 92
FR270559593395;51.0;23;21;Substitute on;Maxime Machenaud;Racing 92
FR270559593395;51.0;23;21;Substitute off;Teddy Iribaren;Racing 92
FR270559593395;54.0;26;21;Penalty goal;Elton Jantjies;Pau
FR270559593395;54.0;26;21;Substitute off;Kevin Le Guen;Racing 92
FR270559593395;54.0;26;21;Substitute on;Teddy Baubigny;Racing 92
FR270559593395;54.0;26;21;Substitute on;Guram Gogichashvili;Racing 92
FR270559593395;54.0;26;21;Substitute off;Eddy Ben Arous;Racing 92
FR270559593395;54.0;26;21;Substitute off;Nicolas Corato;Pau
FR270559593395;54.0;26;21;Substitute on;Maks van Dyk;Pau
FR270559593395;56.0;26;26;Try;Teddy Baubigny;Racing 92
FR270559593395;57.0;26;28;Conversion;Maxime Machenaud;Racing 92
FR270559593395;57.0;26;28;Substitute off;Lucas Rey;Pau
FR270559593395;57.0;26;28;Substitute on;Quentin Lespiaucq;Pau
FR270559593395;57.0;26;28;Substitute on;Alexandre Dumoulin;Pau
FR270559593395;57.0;26;28;Substitute off;Charly Malie;Pau
FR270559593395;61.0;26;28;Substitute on;Donnacha Ryan;Racing 92
FR270559593395;61.0;26;28;Substitute off;Yoan Tanga Mangene;Racing 92
FR270559593395;61.0;26;28;Substitute on;Clovis Le bail;Pau
FR270559593395;61.0;26;28;Substitute off;Thibault Daubagna;Pau
FR270559593395;66.0;26;28;Substitute on;Teo Bordenave;Pau
FR270559593395;66.0;26;28;Substitute off;Siegfried Fisi'ihoi;Pau
FR270559593395;69.0;29;28;Penalty goal;Elton Jantjies;Pau
FR270559593395;70.0;29;28;Substitute off;Ibrahim Diallo;Racing 92
FR270559593395;70.0;29;28;Substitute on;Dominic Bird;Racing 92
FR270559593395;72.0;29;28;Substitute on;Ibrahim Diallo;Racing 92
FR270559593395;72.0;29;28;Substitute off;Bernard le Roux;Racing 92
FR270559593395;75.0;29;33;Try;Donovan Taofifenua;Racing 92
FR270559593395;76.0;29;35;Conversion;Maxime Machenaud;Racing 92
FR270559593395;77.0;29;35;Substitute off;Matt Philip;Pau
FR270559593395;77.0;29;35;Substitute on;Fabrice Metz;Pau
FR270559593395;77.0;29;35;Substitute off;Luke Whitelock;Pau
FR270559593395;77.0;29;35;Substitute on;Matthieu Ugena;Pau
FR270559593395;81.0;29;35;End of second half;;
FR270559593394;1.0;0;0;Start of first half;;
FR270559593394;3.0;3;0;Penalty goal;Joris Segonds;Stade Francais Paris
FR270559593394;10.0;3;3;Penalty goal;Louis Foursans-Bourdette;Montpellier Herault
FR270559593394;18.0;3;3;Yellow card;Antoine Guillamon;Montpellier Herault
FR270559593394;20.0;3;3;Substitute on;Yannick Arroyo;Montpellier Herault
FR270559593394;20.0;3;3;Substitute off;Gigi Leshkasheli;Montpellier Herault
FR270559593394;30.0;8;3;Try;Sefa Naivalu;Stade Francais Paris
FR270559593394;30.0;8;3;Substitute on;Gigi Leshkasheli;Montpellier Herault
FR270559593394;30.0;8;3;Substitute off;Yannick Arroyo;Montpellier Herault
FR270559593394;30.0;8;3;Yellow card;Axel Bevia;Montpellier Herault
FR270559593394;36.0;8;3;Red card;Gregory Fichten;Montpellier Herault
FR270559593394;37.0;8;3;Substitute on;Robert Rodgers;Montpellier Herault
FR270559593394;37.0;8;3;Substitute off;Gigi Leshkasheli;Montpellier Herault
FR270559593394;38.0;13;3;Try;James Hall;Stade Francais Paris
FR270559593394;39.0;15;3;Conversion;Joris Segonds;Stade Francais Paris
FR270559593394;41.0;15;3;End of first half;;
FR270559593394;40.0;15;3;Start of second half;;
FR270559593394;40.0;15;3;Substitute on;Lucas Chaudanson;Montpellier Herault
FR270559593394;40.0;15;3;Substitute off;Louis Foursans-Bourdette;Montpellier Herault
FR270559593394;47.0;15;3;Substitute on;Talalelei Gray;Stade Francais Paris
FR270559593394;47.0;15;3;Substitute off;Mathieu de Giovanni;Stade Francais Paris
FR270559593394;51.0;15;3;Substitute on;Youri Delhommel;Montpellier Herault
FR270559593394;51.0;15;3;Substitute off;Bismarck du Plessis;Montpellier Herault
FR270559593394;51.0;15;3;Substitute off;Antoine Guillamon;Montpellier Herault
FR270559593394;51.0;15;3;Substitute on;Yannick Arroyo;Montpellier Herault
FR270559593394;51.0;15;3;Substitute off;Tyler Duguid;Montpellier Herault
FR270559593394;51.0;15;3;Substitute on;Matthieu Uhila;Montpellier Herault
FR270559593394;51.0;15;8;Try;Romain Macurdy;Montpellier Herault
FR270559593394;53.0;15;10;Conversion;Lucas Chaudanson;Montpellier Herault
FR270559593394;54.0;15;10;Substitute on;Hugo Gens;Montpellier Herault
FR270559593394;54.0;15;10;Substitute off;Samuel Maximin;Montpellier Herault
FR270559593394;57.0;15;10;Substitute on;Moses Alo-Emile;Stade Francais Paris
FR270559593394;57.0;15;10;Substitute off;Vasil Kakovin;Stade Francais Paris
FR270559593394;57.0;15;10;Substitute off;Lucas da Silva;Stade Francais Paris
FR270559593394;57.0;15;10;Substitute on;Laurent Panis;Stade Francais Paris
FR270559593394;62.0;20;10;Try;Telusa Veainu;Stade Francais Paris
FR270559593394;65.0;20;10;Substitute off;Calum Randle;Montpellier Herault
FR270559593394;65.0;20;10;Substitute on;Theo Layglon;Montpellier Herault
FR270559593394;66.0;20;10;Substitute off;Yoann Maestri;Stade Francais Paris
FR270559593394;66.0;20;10;Substitute on;Pierre-Henri Azagoh;Stade Francais Paris
FR270559593394;69.0;25;10;Try;Alex Arrate;Stade Francais Paris
FR270559593394;70.0;27;10;Conversion;Joris Segonds;Stade Francais Paris
FR270559593394;70.0;27;10;Substitute off;Alex Arrate;Stade Francais Paris
FR270559593394;70.0;27;10;Substitute on;Paul-Hugo Champ;Stade Francais Paris
FR270559593394;70.0;27;10;Substitute off;Paul Alo-Emile;Stade Francais Paris
FR270559593394;70.0;27;10;Substitute on;Giorgi Melikidze;Stade Francais Paris
FR270559593394;75.0;27;10;Substitute off;Jules Bertry;Montpellier Herault
FR270559593394;75.0;27;10;Substitute on;Thibault Salodini;Montpellier Herault
FR270559593394;79.0;32;10;Try;Talalelei Gray;Stade Francais Paris
FR270559593394;81.0;32;10;End of second half;;
FR270559593393;1.0;0;0;Start of first half;;
FR270559593393;12.0;0;0;Yellow card;David Delarue;Brive
FR270559593393;20.0;0;0;Yellow card;Daniel Brennan;Brive
FR270559593393;21.0;5;0;Try;Mickael Ivaldi;Lyon
FR270559593393;22.0;7;0;Conversion;Leo Berdeu;Lyon
FR270559593393;27.0;7;0;Substitute on;Simon-Pierre Chauvac;Brive
FR270559593393;27.0;7;0;Substitute off;Irakli Tskhadadze;Brive
FR270559593393;31.0;12;0;Try;Izack Rodda;Lyon
FR270559593393;32.0;14;0;Conversion;Leo Berdeu;Lyon
FR270559593393;32.0;14;0;Substitute on;Irakli Tskhadadze;Brive
FR270559593393;32.0;14;0;Substitute off;Daniel Brennan;Brive
FR270559593393;32.0;14;0;Substitute on;Tedo Abzhandadze;Brive
FR270559593393;32.0;14;0;Substitute off;Thomas Laranjeira;Brive
FR270559593393;33.0;14;0;Substitute off;Patrick Sobela;Lyon
FR270559593393;33.0;14;0;Substitute on;Mickael Guillard;Lyon
FR270559593393;38.0;14;0;Substitute on;Xavier Mignot;Lyon
FR270559593393;38.0;14;0;Substitute off;Noa Nakaitaci;Lyon
FR270559593393;43.0;17;0;Penalty goal;Leo Berdeu;Lyon
FR270559593393;43.0;17;0;End of first half;;
FR270559593393;43.0;17;0;Yellow card;Cody Thomas;Brive
FR270559593393;40.0;17;0;Start of second half;;
FR270559593393;41.0;17;0;Substitute off;Florian Dufour;Brive
FR270559593393;41.0;17;0;Substitute on;Badri Alkhazashvili;Brive
FR270559593393;42.0;22;0;Try;Leo Berdeu;Lyon
FR270559593393;43.0;24;0;Conversion;Leo Berdeu;Lyon
FR270559593393;46.0;24;0;Yellow card;Esteban Abadie;Brive
FR270559593393;49.0;24;0;Substitute on;Mesake Doge;Brive
FR270559593393;49.0;24;0;Substitute off;Cody Thomas;Brive
FR270559593393;51.0;24;0;Substitute on;Victor Lebas;Brive
FR270559593393;51.0;24;0;Substitute off;Brandon Nansen;Brive
FR270559593393;54.0;24;0;Substitute on;Dan Malafosse;Brive
FR270559593393;54.0;24;0;Substitute off;Mitch Lees;Brive
FR270559593393;55.0;24;0;Substitute on;Joe Taufete'e;Lyon
FR270559593393;55.0;24;0;Substitute off;Mickael Ivaldi;Lyon
FR270559593393;55.0;24;0;Substitute off;Vivien Devisme;Lyon
FR270559593393;55.0;24;0;Substitute on;Hamza Kaabeche;Lyon
FR270559593393;55.0;24;0;Substitute off;Demba Bamba;Lyon
FR270559593393;55.0;24;0;Substitute on;Francisco Gomez Kodela;Lyon
FR270559593393;55.0;24;0;Substitute off;Killian Geraci;Lyon
FR270559593393;55.0;24;0;Substitute on;Temo Mayanavanua;Lyon
FR270559593393;61.0;24;0;Substitute off;Jonathan Pelissie;Lyon
FR270559593393;61.0;24;0;Substitute on;Baptiste Couilloud;Lyon
FR270559593393;61.0;24;0;Substitute off;Irakli Tskhadadze;Brive
FR270559593393;61.0;24;0;Substitute on;Retief Marais;Brive
FR270559593393;63.0;24;0;Substitute on;Jean-Marc Doussain;Lyon
FR270559593393;63.0;24;0;Substitute off;Leo Berdeu;Lyon
FR270559593393;68.0;24;0;Substitute on;Julien Blanc;Brive
FR270559593393;68.0;24;0;Substitute off;David Delarue;Brive
FR270559593393;70.0;24;5;Try;Simon-Pierre Chauvac;Brive
FR270559593393;71.0;24;7;Conversion;Enzo Herve;Brive
FR270559593393;71.0;24;7;Substitute off;Loann Goujon;Lyon
FR270559593393;71.0;24;7;Substitute on;Killian Geraci;Lyon
FR270559593393;71.0;24;7;Substitute on;Daniel Brennan;Brive
FR270559593393;71.0;24;7;Substitute off;Simon-Pierre Chauvac;Brive
FR270559593393;77.0;24;7;Substitute off;Hamza Kaabeche;Lyon
FR270559593393;77.0;24;7;Substitute on;Vivien Devisme;Lyon
FR270559593393;77.0;24;7;Substitute on;Irakli Tskhadadze;Brive
FR270559593393;77.0;24;7;Substitute off;Esteban Abadie;Brive
FR270559593393;83.0;17;7;End of second half;;
FR270559593392;1.0;0;0;Start of first half;;
FR270559593392;9.0;5;0;Try;Thomas Lavault;La Rochelle
FR270559593392;12.0;10;0;Try;Ihaia West;La Rochelle
FR270559593392;14.0;12;0;Conversion;Ihaia West;La Rochelle
FR270559593392;19.0;12;0;Substitute on;Dorian Bellot;Agen
FR270559593392;19.0;12;0;Substitute off;Paul Abadie;Agen
FR270559593392;21.0;17;0;Try;Geoffrey Doumayrou;La Rochelle
FR270559593392;22.0;17;0;Substitute on;Paul Abadie;Agen
FR270559593392;22.0;17;0;Substitute off;Dorian Bellot;Agen
FR270559593392;29.0;22;0;Try;Pierre Bourgarit;La Rochelle
FR270559593392;31.0;24;0;Conversion;Ihaia West;La Rochelle
FR270559593392;41.0;24;0;End of first half;;
FR270559593392;40.0;24;0;Start of second half;;
FR270559593392;40.0;24;0;Substitute off;Paul Boudehent;La Rochelle
FR270559593392;40.0;24;0;Substitute on;Gregory Alldritt;La Rochelle
FR270559593392;41.0;24;0;Substitute on;Vincent Farre;Agen
FR270559593392;41.0;24;0;Substitute off;Gauthier Maravat;Agen
FR270559593392;41.0;24;0;Substitute on;Sosefo Falatea;Agen
FR270559593392;41.0;24;0;Substitute off;Alex Burin;Agen
FR270559593392;48.0;24;0;Substitute on;Raymond Rhule;La Rochelle
FR270559593392;48.0;24;0;Substitute off;Brice Dulin;La Rochelle
FR270559593392;50.0;24;0;Substitute off;Dany Priso;La Rochelle
FR270559593392;50.0;24;0;Substitute on;Reda Wardi;La Rochelle
FR270559593392;50.0;24;0;Substitute off;Mathis Lafon;La Rochelle
FR270559593392;50.0;24;0;Substitute on;Pierre Aguillon;La Rochelle
FR270559593392;50.0;29;0;Try;Raymond Rhule;La Rochelle
FR270559593392;52.0;31;0;Conversion;Ihaia West;La Rochelle
FR270559593392;52.0;31;0;Substitute on;Dorian Bellot;Agen
FR270559593392;52.0;31;0;Substitute off;Paul Abadie;Agen
FR270559593392;52.0;31;0;Substitute off;Raymond Rhule;La Rochelle
FR270559593392;52.0;31;0;Substitute on;Brice Dulin;La Rochelle
FR270559593392;55.0;31;0;Substitute off;Paterika Vaivai;Agen
FR270559593392;55.0;31;0;Substitute on;Sam Vaka;Agen
FR270559593392;55.0;31;0;Substitute on;Facundo Bosch;La Rochelle
FR270559593392;55.0;31;0;Substitute off;Pierre Bourgarit;La Rochelle
FR270559593392;55.0;31;0;Substitute off;Tawera Kerr-Barlow;La Rochelle
FR270559593392;55.0;31;0;Substitute on;Raymond Rhule;La Rochelle
FR270559593392;55.0;31;0;Substitute on;Arthur Joly;La Rochelle
FR270559593392;55.0;31;0;Substitute off;Uini Atonio;La Rochelle
FR270559593392;55.0;31;0;Substitute off;Will Skelton;La Rochelle
FR270559593392;55.0;31;0;Substitute on;Romain Sazy;La Rochelle
FR270559593392;57.0;31;0;Substitute off;Victor Vito;La Rochelle
FR270559593392;57.0;31;0;Substitute on;Paul Boudehent;La Rochelle
FR270559593392;57.0;31;0;Substitute off;Jessy Jegerlehner;Agen
FR270559593392;57.0;31;0;Substitute on;Timilai Rokoduru;Agen
FR270559593392;63.0;31;0;Substitute off;Tevita Railevu;Agen
FR270559593392;63.0;31;0;Substitute on;Louis Gauban;Agen
FR270559593392;65.0;38;0;Penalty try;Penalty_try;HOME_TEAM
FR270559593392;65.0;38;0;Substitute on;Gael Doms;Agen
FR270559593392;65.0;38;0;Substitute off;Clement Martinez;Agen
FR270559593392;65.0;38;0;Substitute on;Martin Augeix;Agen
FR270559593392;65.0;38;0;Substitute off;Malino Vanai;Agen
FR270559593392;67.0;38;0;Yellow card;Dorian Bellot;Agen
FR270559593392;68.0;43;0;Try;Raymond Rhule;La Rochelle
FR270559593392;68.0;43;0;Substitute on;Mathis Lafon;La Rochelle
FR270559593392;68.0;43;0;Substitute off;Pierre Aguillon;La Rochelle
FR270559593392;68.0;43;0;Substitute off;Brice Dulin;La Rochelle
FR270559593392;68.0;43;0;Substitute on;Thomas Berjon;La Rochelle
FR270559593392;68.0;45;0;Conversion;Ihaia West;La Rochelle
FR270559593392;73.0;50;0;Try;Mathis Lafon;La Rochelle
FR270559593392;74.0;52;0;Conversion;Ihaia West;La Rochelle
FR270559593392;79.0;57;0;Try;Gregory Alldritt;La Rochelle
FR270559593392;80.0;59;0;Conversion;Ihaia West;La Rochelle
FR270559593392;81.0;59;0;End of second half;;
FR270559593391;1.0;0;0;Start of first half;;
FR270559593391;4.0;3;0;Penalty goal;Matthieu Jalibert;Bordeaux Begles
FR270559593391;8.0;6;0;Penalty goal;Matthieu Jalibert;Bordeaux Begles
FR270559593391;20.0;9;0;Penalty goal;Matthieu Jalibert;Bordeaux Begles
FR270559593391;23.0;9;3;Penalty goal;Benjamin Urdapilleta;Castres Olympique
FR270559593391;31.0;9;8;Try;Thomas Combezou;Castres Olympique
FR270559593391;33.0;9;10;Conversion;Benjamin Urdapilleta;Castres Olympique
FR270559593391;39.0;14;10;Try;Pablo Uberti;Bordeaux Begles
FR270559593391;41.0;14;10;End of first half;;
FR270559593391;40.0;14;10;Start of second half;;
FR270559593391;44.0;17;10;Penalty goal;Matthieu Jalibert;Bordeaux Begles
FR270559593391;45.0;17;10;Substitute off;Vadim Cobilas;Bordeaux Begles
FR270559593391;45.0;17;10;Substitute on;Ben Tameifuna;Bordeaux Begles
FR270559593391;48.0;17;13;Penalty goal;Benjamin Urdapilleta;Castres Olympique
FR270559593391;54.0;17;13;Substitute on;Levan Chilachava;Castres Olympique
FR270559593391;54.0;17;13;Substitute off;Wilfrid Hounkpatin;Castres Olympique
FR270559593391;55.0;17;13;Substitute on;Lekso Kaulashvili;Bordeaux Begles
FR270559593391;55.0;17;13;Substitute off;Jefferson Poirot;Bordeaux Begles
FR270559593391;55.0;17;13;Substitute on;Clément Maynadier;Bordeaux Begles
FR270559593391;55.0;17;13;Substitute off;Maxime Lamothe;Bordeaux Begles
FR270559593391;57.0;17;13;Substitute on;Paula Ngauamo;Castres Olympique
FR270559593391;57.0;17;13;Substitute off;Gaetan Barlot;Castres Olympique
FR270559593391;62.0;17;13;Substitute on;Julius Nostadt;Castres Olympique
FR270559593391;62.0;17;13;Substitute off;Antoine Tichit;Castres Olympique
FR270559593391;62.0;17;13;Substitute on;Florent Vanverberghe;Castres Olympique
FR270559593391;62.0;17;13;Substitute off;Loic Jacquet;Castres Olympique
FR270559593391;62.0;17;13;Substitute off;Baptiste Delaporte;Castres Olympique
FR270559593391;62.0;17;13;Substitute on;Tyler Ardron;Castres Olympique
FR270559593391;67.0;17;16;Penalty goal;Benjamin Urdapilleta;Castres Olympique
FR270559593391;67.0;17;16;Substitute on;Alexandre Roumat;Bordeaux Begles
FR270559593391;67.0;17;16;Substitute off;Cameron Woki;Bordeaux Begles
FR270559593391;67.0;17;16;Substitute off;Cyril Cazeaux;Bordeaux Begles
FR270559593391;67.0;17;16;Substitute on;Thomas Jolmes;Bordeaux Begles
FR270559593391;68.0;17;16;Substitute on;Yoram Moefana;Bordeaux Begles
FR270559593391;68.0;17;16;Substitute off;Pablo Uberti;Bordeaux Begles
FR270559593391;71.0;20;16;Penalty goal;Matthieu Jalibert;Bordeaux Begles
FR270559593391;71.0;20;16;Substitute off;Tom Staniforth;Castres Olympique
FR270559593391;71.0;20;16;Substitute on;Loic Jacquet;Castres Olympique
FR270559593391;74.0;20;16;Substitute on;Baptiste Delaporte;Castres Olympique
FR270559593391;74.0;20;16;Substitute off;Mathieu Babillot;Castres Olympique
FR270559593391;74.0;20;16;Substitute on;Jefferson Poirot;Bordeaux Begles
FR270559593391;74.0;20;16;Substitute off;Lekso Kaulashvili;Bordeaux Begles
FR270559593391;74.0;20;16;Substitute on;Ulupano Seuteni;Bordeaux Begles
FR270559593391;74.0;20;16;Substitute off;Romain Buros;Bordeaux Begles
FR270559593391;81.0;20;16;End of second half;;
FR270559593390;1.0;0;0;Start of first half;;
FR270559593390;16.0;0;3;Penalty goal;Thomas Ramos;Stade Toulousain
FR270559593390;22.0;3;3;Penalty goal;Louis Carbonel;Toulon
FR270559593390;25.0;6;3;Penalty goal;Louis Carbonel;Toulon
FR270559593390;38.0;11;3;Try;Gervais Cordin;Toulon
FR270559593390;40.0;13;3;Conversion;Louis Carbonel;Toulon
FR270559593390;43.0;20;3;Conversion;Louis Carbonel;Toulon
FR270559593390;43.0;20;3;End of first half;;
FR270559593390;43.0;20;3;Try;Louis Carbonel;Toulon
FR270559593390;40.0;20;3;Start of second half;;
FR270559593390;43.0;23;3;Penalty goal;Louis Carbonel;Toulon
FR270559593390;45.0;23;3;Yellow card;Gabin Villiere;Toulon
FR270559593390;48.0;23;3;Yellow card;Julien Ory;Toulon
FR270559593390;51.0;23;3;Substitute on;Clement Castets;Stade Toulousain
FR270559593390;51.0;23;3;Substitute off;Rodrigue Neti;Stade Toulousain
FR270559593390;51.0;23;3;Substitute off;Christopher Tolofua;Toulon
FR270559593390;51.0;23;3;Substitute on;Anthony Etrillard;Toulon
FR270559593390;51.0;23;3;Substitute on;Sebastien Taofifenua;Toulon
FR270559593390;51.0;23;3;Substitute off;Jean-Baptiste Gros;Toulon
FR270559593390;51.0;23;3;Substitute on;Simon Renda;Stade Toulousain
FR270559593390;51.0;23;3;Substitute off;Maxime Marty;Stade Toulousain
FR270559593390;51.0;23;3;Substitute on;Guillaume Marchand;Stade Toulousain
FR270559593390;51.0;23;3;Substitute off;Peato Mauvaka;Stade Toulousain
FR270559593390;51.0;23;3;Substitute on;David Ainu'u;Stade Toulousain
FR270559593390;51.0;23;3;Substitute off;Paulo Tafili;Stade Toulousain
FR270559593390;51.0;23;3;Substitute on;Yannick Youyoutte;Stade Toulousain
FR270559593390;51.0;23;3;Substitute off;Rynhardt Elstadt;Stade Toulousain
FR270559593390;51.0;23;3;Substitute on;Baptiste Germain;Stade Toulousain
FR270559593390;51.0;23;3;Substitute off;Alexi Bales;Stade Toulousain
FR270559593390;53.0;23;8;Try;Selevasio Tolofua;Stade Toulousain
FR270559593390;54.0;23;10;Conversion;Thomas Ramos;Stade Toulousain
FR270559593390;54.0;23;10;Substitute off;Facundo Isa;Toulon
FR270559593390;54.0;23;10;Substitute on;Raphael Lakafia;Toulon
FR270559593390;56.0;23;10;Substitute on;Joe Tekori;Stade Toulousain
FR270559593390;56.0;23;10;Substitute off;Emmanuel Meafou;Stade Toulousain
FR270559593390;56.0;23;10;Substitute off;Beka Gigashvili;Toulon
FR270559593390;56.0;23;10;Substitute on;Emerick Setiano;Toulon
FR270559593390;56.0;28;10;Try;Gabin Villiere;Toulon
FR270559593390;57.0;30;10;Conversion;Louis Carbonel;Toulon
FR270559593390;58.0;30;10;Substitute on;Levi Douglas;Toulon
FR270559593390;58.0;30;10;Substitute off;Adrien Warion;Toulon
FR270559593390;61.0;30;10;Substitute on;Joshua Brennan;Stade Toulousain
FR270559593390;61.0;30;10;Substitute off;Thibaud Flament;Stade Toulousain
FR270559593390;61.0;30;10;Substitute on;Thomas Hoarau;Toulon
FR270559593390;61.0;30;10;Substitute off;Julien Ory;Toulon
FR270559593390;63.0;35;10;Try;Louis Carbonel;Toulon
FR270559593390;65.0;37;10;Conversion;Louis Carbonel;Toulon
FR270559593390;65.0;37;10;Substitute off;Isaia Toeava;Toulon
FR270559593390;65.0;37;10;Substitute on;Rudi Wulf;Toulon
FR270559593390;66.0;37;10;Substitute on;Beka Gigashvili;Toulon
FR270559593390;66.0;37;10;Substitute off;Emerick Setiano;Toulon
FR270559593390;72.0;37;10;Yellow card;Guillaume Marchand;Stade Toulousain
FR270559593390;72.0;37;10;Substitute off;Charles Ollivon;Toulon
FR270559593390;72.0;37;10;Substitute on;Facundo Isa;Toulon
FR270559593390;73.0;37;10;Substitute off;Dimitri Delibes;Stade Toulousain
FR270559593390;73.0;37;10;Substitute on;Peato Mauvaka;Stade Toulousain
FR270559593390;73.0;42;10;Try;Baptiste Serin;Toulon
FR270559593390;74.0;44;10;Conversion;Louis Carbonel;Toulon
FR270559593390;74.0;44;10;Substitute on;Sonatane Takulua;Toulon
FR270559593390;74.0;44;10;Substitute off;Baptiste Serin;Toulon
FR270559593390;75.0;44;10;Substitute off;Sergio Parisse;Toulon
FR270559593390;75.0;44;10;Substitute on;Julien Ory;Toulon
FR270559593390;83.0;20;10;End of second half;;
FR270559593389;1.0;0;0;Start of first half;;
FR270559593389;4.0;0;3;Penalty goal;Jules Plisson;La Rochelle
FR270559593389;6.0;3;3;Penalty goal;Alex Lozowski;Montpellier Herault
FR270559593389;14.0;8;3;Try;Anthony Bouthier;Montpellier Herault
FR270559593389;15.0;10;3;Conversion;Alex Lozowski;Montpellier Herault
FR270559593389;17.0;10;6;Penalty goal;Jules Plisson;La Rochelle
FR270559593389;20.0;15;6;Try;Johan Goosen;Montpellier Herault
FR270559593389;23.0;15;6;Substitute off;Martin Alonso Munoz;La Rochelle
FR270559593389;23.0;15;6;Substitute on;Raymond Rhule;La Rochelle
FR270559593389;31.0;15;9;Penalty goal;Jules Plisson;La Rochelle
FR270559593389;32.0;15;9;Substitute off;Remi Leroux;La Rochelle
FR270559593389;32.0;15;9;Substitute on;Cesar Baudin;La Rochelle
FR270559593389;40.0;15;12;Penalty goal;Jules Plisson;La Rochelle
FR270559593389;41.0;15;12;End of first half;;
FR270559593389;40.0;15;12;Start of second half;;
FR270559593389;46.0;15;12;Yellow card;Cobus Reinach;Montpellier Herault
