GAME_DAY;MATCH_ID;MINUTE;HOME_SCORE;AWAY_SCORE;ACTION_TYPE;PLAYER;TEAM
21;FR270559593375;41.0;20;6;Substitute on;Jules Lebail;La Rochelle
21;FR270559593375;41.0;20;6;Substitute off;Ihaia West;La Rochelle
21;FR270559593375;45.0;25;6;Try;Geoffrey Doumayrou;La Rochelle
21;FR270559593375;45.0;25;6;Substitute off;Mathieu Tanguy;La Rochelle
21;FR270559593375;45.0;25;6;Substitute on;Will Skelton;La Rochelle
21;FR270559593375;46.0;27;6;Conversion;Jules Lebail;La Rochelle
21;FR270559593375;50.0;30;6;Drop goal;Geoffrey Doumayrou;La Rochelle
21;FR270559593375;51.0;30;6;Substitute on;Xavier Chiocci;Lyon
21;FR270559593375;51.0;30;6;Substitute off;Francisco Gomez Kodela;Lyon
21;FR270559593375;51.0;30;6;Substitute on;Joe Taufete'e;Lyon
21;FR270559593375;51.0;30;6;Substitute off;Jeremie Maurouard;Lyon
21;FR270559593375;51.0;30;6;Substitute off;Vivien Devisme;Lyon
21;FR270559593375;51.0;30;6;Substitute on;Raphael Chaume;Lyon
21;FR270559593375;51.0;30;6;Substitute on;Mickael Guillard;Lyon
21;FR270559593375;51.0;30;6;Substitute off;Killian Geraci;Lyon
21;FR270559593375;55.0;30;6;Substitute off;Pierre Bourgarit;La Rochelle
21;FR270559593375;55.0;30;6;Substitute on;Facundo Bosch;La Rochelle
21;FR270559593375;56.0;33;6;Penalty goal;Jules Lebail;La Rochelle
21;FR270559593375;60.0;33;6;Substitute off;Brice Dulin;La Rochelle
21;FR270559593375;60.0;33;6;Substitute on;Darren Sweetnam;La Rochelle
21;FR270559593375;60.0;33;6;Substitute off;Pierre Aguillon;La Rochelle
21;FR270559593375;60.0;33;6;Substitute on;Raymond Rhule;La Rochelle
21;FR270559593375;60.0;33;6;Substitute on;Josua Tuisova;Lyon
21;FR270559593375;60.0;33;6;Substitute off;Xavier Mignot;Lyon
21;FR270559593375;60.0;33;6;Substitute on;Alex Tulou;Lyon
21;FR270559593375;60.0;33;6;Substitute off;Dylan Cretin;Lyon
21;FR270559593375;62.0;33;6;Substitute off;Victor Vito;La Rochelle
21;FR270559593375;62.0;33;6;Substitute on;Kevin Gourdon;La Rochelle
21;FR270559593375;63.0;33;11;Try;Josua Tuisova;Lyon
21;FR270559593375;64.0;33;13;Conversion;Jean-Marc Doussain;Lyon
21;FR270559593375;64.0;33;13;Substitute on;Brice Dulin;La Rochelle
21;FR270559593375;64.0;33;13;Substitute off;Tawera Kerr-Barlow;La Rochelle
21;FR270559593375;66.0;33;13;Substitute on;Reda Wardi;La Rochelle
21;FR270559593375;66.0;33;13;Substitute off;Dany Priso;La Rochelle
21;FR270559593375;67.0;38;13;Try;Kevin Gourdon;La Rochelle
21;FR270559593375;68.0;38;13;Substitute off;Uini Atonio;La Rochelle
21;FR270559593375;68.0;38;13;Substitute on;Leo Aouf;La Rochelle
21;FR270559593375;70.0;38;18;Try;Josua Tuisova;Lyon
21;FR270559593375;73.0;38;18;Substitute off;Geoffrey Doumayrou;La Rochelle
21;FR270559593375;73.0;38;18;Substitute on;Victor Vito;La Rochelle
21;FR270559593375;77.0;38;23;Try;Pierre-Louis Barassi;Lyon
21;FR270559593375;83.0;38;23;End of second half;;
21;FR270559593370;1.0;0;0;Start of first half;;
21;FR270559593370;7.0;0;3;Penalty goal;Joris Segonds;Stade Francais Paris
21;FR270559593370;25.0;0;6;Penalty goal;Joris Segonds;Stade Francais Paris
21;FR270559593370;26.0;0;6;Substitute off;Pablo Matera;Stade Francais Paris
21;FR270559593370;26.0;0;6;Substitute on;Loic Godener;Stade Francais Paris
21;FR270559593370;31.0;0;11;Try;Jonathan Danty;Stade Francais Paris
21;FR270559593370;32.0;0;13;Conversion;Joris Segonds;Stade Francais Paris
21;FR270559593370;34.0;0;16;Penalty goal;Joris Segonds;Stade Francais Paris
21;FR270559593370;37.0;0;16;Substitute off;Loic Godener;Stade Francais Paris
21;FR270559593370;37.0;0;16;Substitute on;Pablo Matera;Stade Francais Paris
21;FR270559593370;37.0;5;16;Try;Donnacha Ryan;Racing 92
21;FR270559593370;38.0;7;16;Conversion;Maxime Machenaud;Racing 92
21;FR270559593370;42.0;7;19;Penalty goal;Joris Segonds;Stade Francais Paris
21;FR270559593370;42.0;7;19;End of first half;;
21;FR270559593370;40.0;7;19;Start of second half;;
21;FR270559593370;40.0;7;19;Substitute on;Yoan Tanga;Racing 92
21;FR270559593370;40.0;7;19;Substitute off;Boris Palu;Racing 92
21;FR270559593370;41.0;7;19;Substitute off;Cedate Gomes Sa;Racing 92
21;FR270559593370;41.0;7;19;Substitute on;Georges-Henri Colombe;Racing 92
21;FR270559593370;41.0;7;19;Substitute on;Bernard Le Roux;Racing 92
21;FR270559593370;41.0;7;19;Substitute off;Luke Jones;Racing 92
21;FR270559593370;41.0;7;19;Substitute on;Kevin Le Guen;Racing 92
21;FR270559593370;41.0;7;19;Substitute off;Teddy Baubigny;Racing 92
21;FR270559593370;42.0;7;19;Yellow card;Sefanaia Naivalu;Stade Francais Paris
21;FR270559593370;44.0;12;19;Try;Teddy Thomas;Racing 92
21;FR270559593370;50.0;15;19;Penalty goal;Maxime Machenaud;Racing 92
21;FR270559593370;51.0;15;22;Penalty goal;Joris Segonds;Stade Francais Paris
21;FR270559593370;54.0;15;22;Substitute off;Guram Gogichashvili;Racing 92
21;FR270559593370;54.0;15;22;Substitute on;Hassane Kolingar;Racing 92
21;FR270559593370;57.0;15;22;Substitute on;Teddy Iribaren;Racing 92
21;FR270559593370;57.0;15;22;Substitute off;Maxime Machenaud;Racing 92
21;FR270559593370;59.0;15;22;Substitute on;Yoann Maestri;Stade Francais Paris
21;FR270559593370;59.0;15;22;Substitute off;Mathieu De Giovanni;Stade Francais Paris
21;FR270559593370;59.0;15;22;Substitute on;Loic Godener;Stade Francais Paris
21;FR270559593370;59.0;15;22;Substitute off;Antoine Burban;Stade Francais Paris
21;FR270559593370;60.0;15;25;Penalty goal;Joris Segonds;Stade Francais Paris
21;FR270559593370;63.0;15;25;Substitute on;Mathieu De Giovanni;Stade Francais Paris
21;FR270559593370;63.0;15;25;Substitute off;Pierre-Henri Azagoh;Stade Francais Paris
21;FR270559593370;66.0;15;25;Substitute off;Francois Trinh-Duc;Racing 92
21;FR270559593370;66.0;15;25;Substitute on;Dorian Laborde;Racing 92
21;FR270559593370;66.0;15;25;Substitute on;Boris Palu;Racing 92
21;FR270559593370;66.0;15;25;Substitute off;Donnacha Ryan;Racing 92
21;FR270559593370;67.0;15;28;Penalty goal;Joris Segonds;Stade Francais Paris
21;FR270559593370;67.0;15;28;Substitute off;Vasil Kakovin;Stade Francais Paris
21;FR270559593370;67.0;15;28;Substitute on;Moses Alo-Emile;Stade Francais Paris
21;FR270559593370;73.0;15;28;Substitute on;Antoine Burban;Stade Francais Paris
21;FR270559593370;73.0;15;28;Substitute off;Pablo Matera;Stade Francais Paris
21;FR270559593370;73.0;20;28;Try;Teddy Iribaren;Racing 92
21;FR270559593370;73.0;22;28;Conversion;Teddy Iribaren;Racing 92
21;FR270559593370;75.0;22;33;Try;Antoine Burban;Stade Francais Paris
21;FR270559593370;77.0;22;35;Conversion;Joris Segonds;Stade Francais Paris
21;FR270559593370;78.0;27;35;Try;Teddy Thomas;Racing 92
21;FR270559593370;79.0;29;35;Conversion;Teddy Iribaren;Racing 92
21;FR270559593370;79.0;29;35;Substitute on;Lucas Da Silva;Stade Francais Paris
21;FR270559593370;79.0;29;35;Substitute off;Sekou Macalou;Stade Francais Paris
21;FR270559593370;79.0;29;35;Substitute on;Luke Jones;Racing 92
21;FR270559593370;79.0;29;35;Substitute off;Ibrahim Diallo;Racing 92
21;FR270559593370;79.0;29;35;Substitute off;Simon Zebo;Racing 92
21;FR270559593370;79.0;29;35;Substitute on;Emiliano Boffelli;Racing 92
21;FR270559593370;82.0;7;35;End of second half;;
21;FR270559593374;1.0;0;0;Start of first half;;
21;FR270559593374;7.0;5;0;Try;Kotaro Matsushima;Clermont Auvergne
21;FR270559593374;8.0;7;0;Conversion;Morgan Parra;Clermont Auvergne
21;FR270559593374;12.0;10;0;Penalty goal;Morgan Parra;Clermont Auvergne
21;FR270559593374;21.0;10;3;Penalty goal;Thomas Laranjeira;Brive
21;FR270559593374;21.0;10;3;Substitute off;Peceli Yato Senibitu;Clermont Auvergne
21;FR270559593374;21.0;10;3;Substitute on;Thibaud Lanen;Clermont Auvergne
21;FR270559593374;24.0;15;3;Try;Arthur Iturria;Clermont Auvergne
21;FR270559593374;25.0;17;3;Conversion;Morgan Parra;Clermont Auvergne
21;FR270559593374;25.0;17;3;Substitute off;Dan Malafosse;Brive
21;FR270559593374;25.0;17;3;Substitute on;So'otala Fa'aso'o;Brive
21;FR270559593374;29.0;17;6;Penalty goal;Thomas Laranjeira;Brive
21;FR270559593374;32.0;17;6;Substitute on;Peceli Yato Senibitu;Clermont Auvergne
21;FR270559593374;32.0;17;6;Substitute off;Thibaud Lanen;Clermont Auvergne
21;FR270559593374;33.0;17;6;Yellow card;Victor Lebas;Brive
21;FR270559593374;35.0;20;6;Penalty goal;Morgan Parra;Clermont Auvergne
21;FR270559593374;36.0;20;6;Substitute on;Dan Malafosse;Brive
21;FR270559593374;36.0;20;6;Substitute off;So'otala Fa'aso'o;Brive
21;FR270559593374;42.0;20;6;End of first half;;
21;FR270559593374;40.0;20;6;Start of second half;;
21;FR270559593374;42.0;20;6;Substitute off;Vasil Lobzhanidze;Brive
21;FR270559593374;42.0;20;6;Substitute on;Julien Blanc;Brive
21;FR270559593374;45.0;20;6;Yellow card;Sebastien Vahaamahina;Clermont Auvergne
21;FR270559593374;49.0;20;6;Substitute on;Thibaud Lanen;Clermont Auvergne
21;FR270559593374;49.0;20;6;Substitute off;Clement Lanen;Clermont Auvergne
21;FR270559593374;49.0;20;6;Substitute off;Peni Ravai Kovekalou;Clermont Auvergne
21;FR270559593374;49.0;20;6;Substitute on;Giorgi Beria;Clermont Auvergne
21;FR270559593374;49.0;20;6;Substitute off;Cristian Ojovan;Clermont Auvergne
21;FR270559593374;49.0;20;6;Substitute on;Sipili Falatea;Clermont Auvergne
21;FR270559593374;49.0;20;6;Substitute off;Daniel Brennan;Brive
21;FR270559593374;49.0;20;6;Substitute on;Hayden Thompson-Stringer;Brive
21;FR270559593374;49.0;20;6;Substitute off;George Moala;Clermont Auvergne
21;FR270559593374;49.0;20;6;Substitute on;Wesley Fofana;Clermont Auvergne
21;FR270559593374;49.0;20;6;Substitute on;Florian Dufour;Brive
21;FR270559593374;49.0;20;6;Substitute off;Peniami Narisia;Brive
21;FR270559593374;49.0;20;6;Substitute on;Pietro Ceccarelli;Brive
21;FR270559593374;49.0;20;6;Substitute off;Mesake Doge;Brive
21;FR270559593374;51.0;20;11;Try;Kitione Kamikamica;Brive
21;FR270559593374;53.0;20;13;Conversion;Thomas Laranjeira;Brive
21;FR270559593374;53.0;20;13;Substitute off;Sevenaia Galala;Brive
21;FR270559593374;53.0;20;13;Substitute on;Eneriko Buliruarua;Brive
21;FR270559593374;55.0;20;13;Substitute off;Peceli Yato Senibitu;Clermont Auvergne
21;FR270559593374;55.0;20;13;Substitute on;Lucas Dessaigne;Clermont Auvergne
21;FR270559593374;57.0;20;13;Substitute off;Retief Marais;Brive
21;FR270559593374;57.0;20;13;Substitute on;Said Hireche;Brive
21;FR270559593374;57.0;20;13;Substitute on;So'otala Fa'aso'o;Brive
21;FR270559593374;57.0;20;13;Substitute off;Dan Malafosse;Brive
21;FR270559593374;57.0;25;13;Try;Etienne Fourcade;Clermont Auvergne
21;FR270559593374;58.0;27;13;Conversion;Morgan Parra;Clermont Auvergne
21;FR270559593374;62.0;27;13;Substitute on;Dan Malafosse;Brive
21;FR270559593374;62.0;27;13;Substitute off;Victor Lebas;Brive
21;FR270559593374;62.0;27;13;Substitute off;Setareki Bituniyata;Brive
21;FR270559593374;62.0;27;13;Substitute on;Joris Jurand;Brive
21;FR270559593374;62.0;32;13;Try;Alivereti Raka;Clermont Auvergne
21;FR270559593374;63.0;34;13;Conversion;Morgan Parra;Clermont Auvergne
21;FR270559593374;70.0;34;18;Try;Joris Jurand;Brive
21;FR270559593374;71.0;34;20;Conversion;Thomas Laranjeira;Brive
21;FR270559593374;71.0;34;20;Substitute off;Jacobus Van Tonder;Clermont Auvergne
21;FR270559593374;71.0;34;20;Substitute on;Clement Lanen;Clermont Auvergne
21;FR270559593374;71.0;34;20;Substitute off;Kotaro Matsushima;Clermont Auvergne
21;FR270559593374;71.0;34;20;Substitute on;Cheikh Tiberghien;Clermont Auvergne
21;FR270559593374;71.0;34;20;Substitute on;Peceli Yato Senibitu;Clermont Auvergne
21;FR270559593374;71.0;34;20;Substitute off;Arthur Iturria;Clermont Auvergne
21;FR270559593374;72.0;34;25;Try;Seta Tuicuvu;Brive
21;FR270559593374;73.0;34;27;Conversion;Thomas Laranjeira;Brive
21;FR270559593374;76.0;37;27;Penalty goal;Morgan Parra;Clermont Auvergne
21;FR270559593374;82.0;20;27;End of second half;;
21;FR270559593371;1.0;0;0;Start of first half;;
21;FR270559593371;8.0;5;0;Try;Arthur Vincent;Montpellier Herault
21;FR270559593371;9.0;7;0;Conversion;Benoit Paillaugue;Montpellier Herault
21;FR270559593371;19.0;7;0;Yellow card;Charles Ollivon;Toulon
21;FR270559593371;20.0;12;0;Try;Gabriel Ngandebe;Montpellier Herault
21;FR270559593371;20.0;14;0;Conversion;Benoit Paillaugue;Montpellier Herault
21;FR270559593371;28.0;14;0;Substitute off;Sebastien Taofifenua;Toulon
21;FR270559593371;28.0;14;0;Substitute on;Beka Gigashvili;Toulon
21;FR270559593371;37.0;14;0;Substitute off;Beka Gigashvili;Toulon
21;FR270559593371;37.0;14;0;Substitute on;Sebastien Taofifenua;Toulon
21;FR270559593371;39.0;14;5;Try;Sebastien Taofifenua;Toulon
21;FR270559593371;40.0;14;7;Conversion;Louis Carbonel;Toulon
21;FR270559593371;41.0;14;7;End of first half;;
21;FR270559593371;40.0;14;7;Start of second half;;
21;FR270559593371;41.0;14;7;Substitute on;Vincent Martin;Montpellier Herault
21;FR270559593371;41.0;14;7;Substitute off;Jan Serfontein;Montpellier Herault
21;FR270559593371;44.0;14;7;Substitute off;Sebastien Taofifenua;Toulon
21;FR270559593371;44.0;14;7;Substitute on;Beka Gigashvili;Toulon
21;FR270559593371;44.0;14;7;Substitute off;Adrien Warion;Toulon
21;FR270559593371;44.0;14;7;Substitute on;Eben Etzebeth;Toulon
21;FR270559593371;44.0;14;7;Substitute off;Bruce Devaux;Toulon
21;FR270559593371;44.0;14;7;Substitute on;Jean-Baptiste Gros;Toulon
21;FR270559593371;44.0;14;7;Substitute on;Facundo Isa;Toulon
21;FR270559593371;44.0;14;7;Substitute off;Thomas Hoarau;Toulon
21;FR270559593371;44.0;14;7;Substitute off;Rudi Wulf;Toulon
21;FR270559593371;44.0;14;7;Substitute on;Isaia Toeava;Toulon
21;FR270559593371;44.0;14;7;Substitute off;Raphael Lakafia;Toulon
21;FR270559593371;44.0;14;7;Substitute on;Julien Ory;Toulon
21;FR270559593371;50.0;14;7;Substitute on;Titi Lamositele;Montpellier Herault
21;FR270559593371;50.0;14;7;Substitute off;Mohammed Haouas;Montpellier Herault
21;FR270559593371;50.0;14;7;Substitute on;Martin Devergie;Montpellier Herault
21;FR270559593371;50.0;14;7;Substitute off;Tyler Duguid;Montpellier Herault
21;FR270559593371;50.0;14;7;Substitute off;Henry Immelman;Montpellier Herault
21;FR270559593371;50.0;14;7;Substitute on;Cobus Reinach;Montpellier Herault
21;FR270559593371;50.0;14;7;Substitute on;Raphael Lakafia;Toulon
21;FR270559593371;50.0;14;7;Substitute off;Charles Ollivon;Toulon
21;FR270559593371;51.0;14;10;Penalty goal;Louis Carbonel;Toulon
21;FR270559593371;54.0;17;10;Penalty goal;Alex Lozowski;Montpellier Herault
21;FR270559593371;54.0;17;10;Substitute on;Fulgence Ouedraogo;Montpellier Herault
21;FR270559593371;54.0;17;10;Substitute off;Jacques du Plessis;Montpellier Herault
21;FR270559593371;59.0;22;10;Try;Cobus Reinach;Montpellier Herault
21;FR270559593371;60.0;22;10;Substitute off;Duncan Paia'aua;Toulon
21;FR270559593371;60.0;22;10;Substitute on;Julien Heriteau;Toulon
21;FR270559593371;60.0;22;10;Substitute off;Levi Douglas;Toulon
21;FR270559593371;60.0;22;10;Substitute on;Adrien Warion;Toulon
21;FR270559593371;63.0;22;10;Substitute off;Guilhem Guirado;Montpellier Herault
21;FR270559593371;63.0;22;10;Substitute on;Youri Delhommel;Montpellier Herault
21;FR270559593371;63.0;22;10;Substitute off;Enzo Forletta;Montpellier Herault
21;FR270559593371;63.0;22;10;Substitute on;Yannick Arroyo;Montpellier Herault
21;FR270559593371;64.0;22;10;Substitute off;Anthony Etrillard;Toulon
21;FR270559593371;64.0;22;10;Substitute on;Bastien Soury;Toulon
21;FR270559593371;70.0;22;10;Substitute on;Caleb Timu;Montpellier Herault
21;FR270559593371;70.0;22;10;Substitute off;Paul Willemse;Montpellier Herault
21;FR270559593371;71.0;27;10;Try;Youri Delhommel;Montpellier Herault
21;FR270559593371;72.0;29;10;Conversion;Benoit Paillaugue;Montpellier Herault
21;FR270559593371;73.0;29;10;Substitute off;Johan Goosen;Montpellier Herault
21;FR270559593371;73.0;29;10;Substitute on;Tyler Duguid;Montpellier Herault
21;FR270559593371;81.0;29;10;End of second half;;
21;FR270559593372;1.0;0;0;Start of first half;;
21;FR270559593372;7.0;0;5;Try;Cameron Woki;Bordeaux Begles
21;FR270559593372;8.0;0;7;Conversion;Ulupano Seuteni;Bordeaux Begles
21;FR270559593372;11.0;0;7;Substitute off;Jean-Baptiste Dubié;Bordeaux Begles
21;FR270559593372;11.0;0;7;Substitute on;Pablo Uberti;Bordeaux Begles
21;FR270559593372;13.0;0;12;Try;Yoram Moefana;Bordeaux Begles
21;FR270559593372;14.0;0;14;Conversion;Ulupano Seuteni;Bordeaux Begles
21;FR270559593372;24.0;3;14;Penalty goal;Paul Abadie;Agen
21;FR270559593372;40.0;3;19;Try;Cameron Woki;Bordeaux Begles
21;FR270559593372;41.0;3;21;Conversion;Ulupano Seuteni;Bordeaux Begles
21;FR270559593372;41.0;3;21;End of first half;;
21;FR270559593372;40.0;3;21;Start of second half;;
21;FR270559593372;41.0;3;26;Try;Pablo Uberti;Bordeaux Begles
21;FR270559593372;43.0;3;28;Conversion;Ulupano Seuteni;Bordeaux Begles
21;FR270559593372;46.0;3;28;Yellow card;Lekso Kaulashvili;Bordeaux Begles
21;FR270559593372;46.0;3;28;Yellow card;Dave Ryan;Agen
21;FR270559593372;46.0;3;28;Substitute on;Laurent DelBoulbes;Bordeaux Begles
21;FR270559593372;46.0;3;28;Substitute off;Scott Higginbotham;Bordeaux Begles
21;FR270559593372;46.0;3;28;Substitute on;Tapu Falatea;Agen
21;FR270559593372;46.0;3;28;Substitute off;Jeremy Jordaan;Agen
21;FR270559593372;54.0;3;28;Substitute on;Malino Vanai;Agen
21;FR270559593372;54.0;3;28;Substitute off;Giorgi Tetrashvili;Agen
21;FR270559593372;57.0;3;28;Substitute off;Laurent DelBoulbes;Bordeaux Begles
21;FR270559593372;57.0;3;28;Substitute on;Scott Higginbotham;Bordeaux Begles
21;FR270559593372;57.0;3;28;Substitute off;Clement Maynadier;Bordeaux Begles
21;FR270559593372;57.0;3;28;Substitute on;Joseph Dweba;Bordeaux Begles
21;FR270559593372;57.0;3;28;Substitute on;Jeremy Jordaan;Agen
21;FR270559593372;57.0;3;28;Substitute off;Dave Ryan;Agen
21;FR270559593372;57.0;3;28;Substitute on;Andres Zafra Tarazona;Agen
21;FR270559593372;57.0;3;28;Substitute off;Corentin Vernet;Agen
21;FR270559593372;57.0;3;28;Substitute off;Victor Moreaux;Agen
21;FR270559593372;57.0;3;28;Substitute on;Loic Hocquet;Agen
21;FR270559593372;57.0;3;28;Substitute on;Sam Vaka;Agen
21;FR270559593372;57.0;3;28;Substitute off;Paterika Vaivai;Agen
21;FR270559593372;59.0;3;28;Substitute off;Cyril Cazeaux;Bordeaux Begles
21;FR270559593372;59.0;3;28;Substitute on;Thomas Jolmes;Bordeaux Begles
21;FR270559593372;59.0;3;28;Substitute on;Jean-Baptiste Lachaise;Bordeaux Begles
21;FR270559593372;59.0;3;28;Substitute off;Cameron Woki;Bordeaux Begles
21;FR270559593372;60.0;3;33;Try;Jean-Baptiste Lachaise;Bordeaux Begles
21;FR270559593372;61.0;3;35;Conversion;Ulupano Seuteni;Bordeaux Begles
21;FR270559593372;61.0;3;35;Substitute on;Laurent DelBoulbes;Bordeaux Begles
21;FR270559593372;61.0;3;35;Substitute off;Lekso Kaulashvili;Bordeaux Begles
21;FR270559593372;61.0;3;35;Substitute off;Loris Zarantonello;Agen
21;FR270559593372;61.0;3;35;Substitute on;Clement Martinez;Agen
21;FR270559593372;61.0;3;35;Substitute off;Ben Tameifuna;Bordeaux Begles
21;FR270559593372;61.0;3;35;Substitute on;Lasha Tabidze;Bordeaux Begles
21;FR270559593372;62.0;3;35;Substitute off;Loris Tolot;Agen
21;FR270559593372;62.0;3;35;Substitute on;Timilai Rokoduru;Agen
21;FR270559593372;62.0;3;35;Substitute off;Paul Abadie;Agen
21;FR270559593372;62.0;3;35;Substitute on;Dorian Bellot;Agen
21;FR270559593372;62.0;3;35;Substitute on;Jules Gimbert;Bordeaux Begles
21;FR270559593372;62.0;3;35;Substitute off;Yann Lesgourgues;Bordeaux Begles
21;FR270559593372;62.0;3;35;Substitute off;Ulupano Seuteni;Bordeaux Begles
21;FR270559593372;62.0;3;35;Substitute on;Ben Botica;Bordeaux Begles
21;FR270559593372;73.0;3;35;Yellow card;Tapu Falatea;Agen
21;FR270559593372;75.0;3;35;Substitute on;Dave Ryan;Agen
21;FR270559593372;75.0;3;35;Substitute off;Romain Briatte;Agen
21;FR270559593372;75.0;3;40;Try;Pablo Uberti;Bordeaux Begles
21;FR270559593372;76.0;3;42;Conversion;Ben Botica;Bordeaux Begles
21;FR270559593372;83.0;3;47;Try;Ben Botica;Bordeaux Begles
21;FR270559593372;83.0;3;49;End of second half;;
21;FR270559593372;83.0;3;49;Conversion;Ben Botica;Bordeaux Begles
20;FR270559593364;1.0;0;0;Start of first half;;
20;FR270559593364;5.0;0;0;Substitute on;Peceli Yato Senibitu;Clermont Auvergne
20;FR270559593364;5.0;0;0;Substitute off;Alexandre Fischer;Clermont Auvergne
20;FR270559593364;16.0;5;0;Try;Sefanaia Naivalu;Stade Francais Paris
20;FR270559593364;17.0;7;0;Conversion;Joris Segonds;Stade Francais Paris
20;FR270559593364;17.0;7;0;Substitute on;Alexandre Fischer;Clermont Auvergne
20;FR270559593364;17.0;7;0;Substitute off;Peceli Yato Senibitu;Clermont Auvergne
20;FR270559593364;23.0;7;3;Penalty goal;Camille Lopez;Clermont Auvergne
20;FR270559593364;27.0;10;3;Penalty goal;Joris Segonds;Stade Francais Paris
20;FR270559593364;30.0;10;8;Try;Alivereti Raka;Clermont Auvergne
20;FR270559593364;31.0;10;10;Conversion;Camille Lopez;Clermont Auvergne
20;FR270559593364;34.0;10;13;Penalty goal;Camille Lopez;Clermont Auvergne
20;FR270559593364;37.0;10;13;Substitute off;Alexandre Fischer;Clermont Auvergne
20;FR270559593364;37.0;10;13;Substitute on;Peceli Yato Senibitu;Clermont Auvergne
20;FR270559593364;39.0;10;13;Substitute on;Gerbrandt Grobler;Stade Francais Paris
20;FR270559593364;39.0;10;13;Substitute off;Marcos Kremer;Stade Francais Paris
20;FR270559593364;39.0;10;16;Penalty goal;Camille Lopez;Clermont Auvergne
20;FR270559593364;40.0;15;16;Try;Pablo Matera;Stade Francais Paris
20;FR270559593364;40.0;17;16;Conversion;Joris Segonds;Stade Francais Paris
20;FR270559593364;40.0;17;16;End of first half;;
20;FR270559593364;40.0;17;16;Start of second half;;
20;FR270559593364;40.0;17;16;Substitute on;Alexandre Fischer;Clermont Auvergne
20;FR270559593364;40.0;17;16;Substitute off;Peceli Yato Senibitu;Clermont Auvergne
20;FR270559593364;45.0;22;16;Try;Sekou Macalou;Stade Francais Paris
20;FR270559593364;46.0;24;16;Conversion;Joris Segonds;Stade Francais Paris
20;FR270559593364;50.0;24;21;Try;Wesley Fofana;Clermont Auvergne
20;FR270559593364;51.0;24;21;Substitute off;Morgan Parra;Clermont Auvergne
20;FR270559593364;51.0;24;21;Substitute on;Sébastien Bézy;Clermont Auvergne
20;FR270559593364;51.0;24;21;Substitute on;Tim Nanai-Williams;Clermont Auvergne
20;FR270559593364;51.0;24;21;Substitute off;Peter Betham;Clermont Auvergne
20;FR270559593364;51.0;24;21;Substitute off;Kylan Hamdaoui;Stade Francais Paris
20;FR270559593364;51.0;24;21;Substitute on;Lester Etien;Stade Francais Paris
20;FR270559593364;51.0;24;21;Substitute on;Apisai Naqalevu;Clermont Auvergne
20;FR270559593364;51.0;24;21;Substitute off;Wesley Fofana;Clermont Auvergne
20;FR270559593364;55.0;24;21;Substitute on;Cristian Ojovan;Clermont Auvergne
20;FR270559593364;55.0;24;21;Substitute off;Rabah Slimani;Clermont Auvergne
20;FR270559593364;55.0;24;21;Substitute on;Adrien Pélissié;Clermont Auvergne
20;FR270559593364;55.0;24;21;Substitute off;Etienne Fourcade;Clermont Auvergne
20;FR270559593364;57.0;24;21;Yellow card;Silatolu Latu;Stade Francais Paris
20;FR270559593364;57.0;24;24;Penalty goal;Camille Lopez;Clermont Auvergne
20;FR270559593364;57.0;24;24;Substitute off;Alexandre Fischer;Clermont Auvergne
20;FR270559593364;57.0;24;24;Substitute on;Peceli Yato Senibitu;Clermont Auvergne
20;FR270559593364;59.0;24;24;Substitute on;Vasil Kakovin;Stade Francais Paris
20;FR270559593364;59.0;24;24;Substitute off;Moses Alo-Emile;Stade Francais Paris
20;FR270559593364;59.0;24;24;Substitute off;Antoine Burban;Stade Francais Paris
20;FR270559593364;59.0;24;24;Substitute on;Laurent Panis;Stade Francais Paris
20;FR270559593364;59.0;24;24;Substitute off;Pablo Matera;Stade Francais Paris
20;FR270559593364;59.0;24;24;Substitute on;Loic Godener;Stade Francais Paris
20;FR270559593364;61.0;24;24;Substitute off;Apisai Naqalevu;Clermont Auvergne
20;FR270559593364;61.0;24;24;Substitute on;Wesley Fofana;Clermont Auvergne
20;FR270559593364;62.0;27;24;Penalty goal;Joris Segonds;Stade Francais Paris
20;FR270559593364;63.0;27;24;Substitute off;Peni Ravai Kovekalou;Clermont Auvergne
20;FR270559593364;63.0;27;24;Substitute on;Daniel Bibi Biziwu;Clermont Auvergne
20;FR270559593364;64.0;27;24;Substitute on;Thibaud Lanen;Clermont Auvergne
20;FR270559593364;64.0;27;24;Substitute off;Paul Jedrasiak;Clermont Auvergne
20;FR270559593364;67.0;27;24;Yellow card;Jonathan Danty;Stade Francais Paris
20;FR270559593364;67.0;27;24;Substitute on;Antoine Burban;Stade Francais Paris
20;FR270559593364;67.0;27;24;Substitute off;Laurent Panis;Stade Francais Paris
20;FR270559593364;67.0;27;24;Substitute off;James Hall;Stade Francais Paris
20;FR270559593364;67.0;27;24;Substitute on;Arthur Coville;Stade Francais Paris
20;FR270559593364;68.0;27;29;Try;Adrien Pélissié;Clermont Auvergne
20;FR270559593364;69.0;27;31;Conversion;Camille Lopez;Clermont Auvergne
20;FR270559593364;71.0;27;31;Substitute off;Wesley Fofana;Clermont Auvergne
20;FR270559593364;71.0;27;31;Substitute on;Apisai Naqalevu;Clermont Auvergne
20;FR270559593364;74.0;27;31;Red card;Lester Etien;Stade Francais Paris
20;FR270559593364;77.0;27;34;Penalty goal;Camille Lopez;Clermont Auvergne
20;FR270559593364;77.0;27;34;Substitute on;Pablo Matera;Stade Francais Paris
