MATCH_ID;TEAM;PLAYER;T;TA;CG;PG;DGC;PTS;P;R;MR;CB;DB;O;TC;MT;LW;PC;YC;RC
FR270559593394;Montpellier Herault;Bismarck Wilhelm du Plessis;0;0;0;0;0;0;1;2;9;0;0;0;0;0;3;1;0;0
FR270559593394;Montpellier Herault;Antoine Guillamon;0;0;0;0;0;0;0;3;4;0;0;0;0;0;0;1;1;0
FR270559593394;Montpellier Herault;http://en.espn.co.uk/scrum/rugby/player/37421.html?source=opta;0;0;0;0;0;0;0;5;12;0;1;0;0;0;0;0;0;0
FR270559593394;Montpellier Herault;Martin Devergie;0;0;0;0;0;0;0;7;29;0;2;0;1;1;0;0;0;0
FR270559593394;Montpellier Herault;http://en.espn.co.uk/scrum/rugby/player/37422.html?source=opta;1;0;0;0;0;5;1;4;42;1;0;0;0;0;0;0;0;0
FR270559593394;Montpellier Herault;Samuel Maximin;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0
FR270559593394;Montpellier Herault;http://en.espn.co.uk/scrum/rugby/player/37432.html?source=opta;0;0;0;0;0;0;1;5;16;0;0;0;0;0;0;0;0;0
FR270559593394;Montpellier Herault;Youri Delhommel;0;0;0;0;0;0;0;1;1;0;0;0;0;1;2;1;0;0
FR270559593394;Montpellier Herault;Robert Rodgers;0;0;0;0;0;0;0;3;7;0;0;0;0;0;0;2;0;0
FR270559593394;Montpellier Herault;http://en.espn.co.uk/scrum/rugby/player/37423.html?source=opta;0;0;0;0;0;0;0;3;1;0;0;0;1;0;0;0;0;0
FR270559593394;Montpellier Herault;http://en.espn.co.uk/scrum/rugby/player/37434.html?source=opta;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
FR270559593394;Montpellier Herault;http://en.espn.co.uk/scrum/rugby/player/37435.html?source=opta;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
FR270559593394;Montpellier Herault;http://en.espn.co.uk/scrum/rugby/player/37426.html?source=opta;0;0;1;0;0;2;0;1;10;0;0;0;0;2;0;0;0;0
FR270559593394;Montpellier Herault;Theo Layglon;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
FR270559593394;Montpellier Herault;Yannick Arroyo;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
FR270559593396;Stade Toulousain;Thomas Ramos;1;0;4;0;0;13;22;17;97;1;1;4;2;1;1;0;0;0
FR270559593396;Stade Toulousain;Arthur Bonneval;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
FR270559593396;Stade Toulousain;Juan Cruz Mallia;0;0;0;0;0;0;1;5;29;0;2;0;0;2;0;1;0;0
FR270559593396;Stade Toulousain;Santiago Chocobares;0;0;0;0;0;0;5;4;18;0;2;0;0;2;0;1;0;0
FR270559593396;Stade Toulousain;Dimitri Delibes;1;0;0;0;0;5;0;4;11;0;0;0;4;2;0;0;0;0
FR270559593396;Stade Toulousain;Zack Holmes;0;0;0;0;0;0;16;7;45;0;2;0;3;1;0;0;0;0
FR270559593396;Stade Toulousain;Baptiste Germain;0;1;0;0;0;0;38;3;23;0;1;0;0;0;0;0;0;0
FR270559593396;Stade Toulousain;Clement Castets;0;0;0;0;0;0;5;2;0;0;0;0;2;0;0;2;0;0
FR270559593396;Stade Toulousain;Guillaume Marchand;0;0;0;0;0;0;2;6;16;0;1;0;1;0;12;0;0;0
FR270559593396;Stade Toulousain;Paulo Tafili;0;0;0;0;0;0;3;4;2;0;0;0;0;2;0;1;0;0
FR270559593396;Stade Toulousain;Rory Wiremu Arnold;0;0;0;0;0;0;7;1;0;0;0;0;1;0;0;0;0;0
FR270559593396;Stade Toulousain;Joseph Iosefa Tekori;1;0;0;0;0;5;2;5;13;0;2;1;0;0;0;0;0;0
FR270559593396;Stade Toulousain;Francois Cros;0;1;0;0;0;0;2;3;6;0;0;0;0;2;0;0;0;0
FR270559593396;Stade Toulousain;Rynhardt Elstadt;0;0;0;0;0;0;2;4;20;0;0;0;0;1;0;1;0;0
FR270559593396;Stade Toulousain;Selevasio Tolofua;1;0;0;0;0;5;7;19;70;0;5;2;1;1;0;0;0;0
FR270559593396;Stade Toulousain;Guillaume Cramont;0;0;0;0;0;0;3;3;4;0;1;0;0;0;5;0;0;0
FR270559593396;Stade Toulousain;Rodrigue Neti;0;0;0;0;0;0;2;4;2;0;0;0;1;0;0;1;0;0
FR270559593396;Stade Toulousain;Richie Arnold;0;0;0;0;0;0;1;4;4;0;0;0;1;0;0;1;0;0
FR270559593396;Stade Toulousain;Emmanuel Meafou;0;0;0;0;0;0;4;10;19;0;5;1;1;1;0;0;0;0
FR270559593396;Stade Toulousain;Louis-Benoit Madaule;0;0;0;0;0;0;3;3;8;0;1;0;0;0;0;0;0;0
FR270559593396;Stade Toulousain;Alexis Balès;0;0;0;0;0;0;30;1;5;0;0;0;0;0;0;0;0;0
FR270559593396;Stade Toulousain;http://en.espn.co.uk/scrum/rugby/player/34096.html?source=opta;0;0;0;0;0;0;3;4;39;1;1;1;0;1;0;1;0;0
FR270559593396;Stade Toulousain;Paul Mallez;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
FR270559593396;Bayonne;Aymeric Luc;1;0;0;0;0;5;2;7;93;1;4;1;1;0;0;0;0;0
FR270559593396;Bayonne;Remy Baget;1;0;0;0;0;5;3;4;26;1;1;0;1;0;0;1;0;0
FR270559593396;Bayonne;Peyo Muscarditz;0;1;0;0;0;0;4;3;13;2;0;1;0;2;0;0;0;0
FR270559593396;Bayonne;Mailetoa Seuli Seuli Hingano;0;0;0;0;0;0;1;8;36;1;5;1;0;3;0;0;0;0
FR270559593396;Bayonne;Arthur Duhau;0;0;0;0;0;0;4;5;46;1;2;2;1;1;0;1;0;0
FR270559593396;Bayonne;Maxime Lafage;0;1;2;5;0;19;15;2;25;0;0;1;0;4;0;0;0;0
FR270559593396;Bayonne;Michael Ruru;0;0;0;0;0;0;40;2;24;0;2;0;2;2;0;0;0;0
FR270559593396;Bayonne;Ugo Boniface;0;0;0;0;0;0;3;4;10;1;0;0;0;2;0;3;0;0
FR270559593396;Bayonne;Maxime Delonca;0;0;0;0;0;0;1;3;11;0;0;0;0;1;5;0;1;0
FR270559593396;Bayonne;Samuel John Nixon;0;0;0;0;0;0;0;3;7;0;1;0;0;0;0;4;0;0
FR270559593396;Bayonne;Guillaume Ducat;0;0;0;0;0;0;3;4;4;0;0;0;0;2;0;1;0;0
FR270559593396;Bayonne;Mathew Henry Luamanu;0;0;0;0;0;0;3;7;11;0;1;0;0;0;0;0;0;0
FR270559593396;Bayonne;Asier Usarraga;0;0;0;0;0;0;1;3;6;0;0;0;3;0;0;2;0;0
FR270559593396;Bayonne;Arnaud Duputs;0;0;0;0;0;0;2;4;3;0;0;0;0;1;0;0;0;0
FR270559593396;Bayonne;Filimo Taofifenua;0;0;0;0;0;0;2;2;0;0;0;0;0;1;0;1;0;0
FR270559593396;Bayonne;Torsten George van Jaarsveld;0;0;0;0;0;0;1;4;7;0;0;0;1;0;3;0;0;0
FR270559593396;Bayonne;Vincent Pelo;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0
FR270559593396;Bayonne;Konstantine Mikautadze;0;0;0;0;0;0;0;2;4;0;0;0;0;0;0;1;1;0
FR270559593396;Bayonne;Mariano Tomas Galarza;0;0;0;0;0;0;0;1;0;0;0;0;0;2;0;0;0;0
FR270559593396;Bayonne;Hugo Zabalza;0;0;0;0;0;0;7;0;0;0;0;0;0;1;0;0;0;0
FR270559593396;Bayonne;Manuel Ordas;0;0;0;1;0;3;1;0;0;0;0;0;0;0;0;0;0;0
FR270559593396;Bayonne;Theo Costosseque;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
FR270559593396;Bayonne;Luc Mousset;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0
FR270559593397;Clermont Auvergne;Kotaro Munyaradzi Matsushima;0;0;0;0;0;0;5;9;69;1;11;0;0;2;1;0;0;0
FR270559593397;Clermont Auvergne;Damian Penaud;0;0;0;0;0;0;3;8;111;2;7;1;0;1;0;0;0;0
FR270559593397;Clermont Auvergne;George Moala;0;0;0;0;0;0;3;9;30;0;2;0;2;2;0;0;0;0
FR270559593397;Clermont Auvergne;Apisai Naqalevu;1;0;0;0;0;5;5;14;62;0;3;1;1;4;0;0;0;0
FR270559593397;Clermont Auvergne;Peter Junior Joshua Betham;0;0;0;0;0;0;3;8;69;1;3;1;1;0;0;0;0;0
FR270559593397;Clermont Auvergne;Tavaefaga Timothy Nanai-Williams;0;1;0;0;0;0;22;10;22;0;2;0;3;2;0;0;0;0
FR270559593397;Clermont Auvergne;Morgan R. Jules Parra;0;0;1;6;0;20;55;3;6;0;0;2;0;0;0;0;0;0
FR270559593397;Clermont Auvergne;Rabah Slimani;0;0;0;0;0;0;6;1;1;0;0;1;0;0;0;1;0;0
FR270559593397;Clermont Auvergne;Etienne Fourcade;0;0;0;0;0;0;4;7;19;0;3;0;0;1;13;0;0;0
FR270559593397;Clermont Auvergne;Sipili Falatea;0;0;0;0;0;0;4;5;10;0;1;1;0;0;0;2;0;0
FR270559593397;Clermont Auvergne;Miles Amatosero;0;0;0;0;0;0;1;4;13;0;0;0;1;2;0;4;0;0
FR270559593397;Clermont Auvergne;Sebastien Vahaamahina;0;0;0;0;0;0;6;4;1;0;0;0;1;0;0;1;1;0
FR270559593397;Clermont Auvergne;Arthur Iturria;0;0;0;0;0;0;4;5;15;0;0;0;1;0;0;1;0;0
FR270559593397;Clermont Auvergne;Alexandre Fischer;0;0;0;0;0;0;0;5;5;0;0;0;1;2;0;0;0;0
FR270559593397;Clermont Auvergne;Fritz Lee;0;0;0;0;0;0;10;5;25;0;1;0;0;2;0;1;0;0
FR270559593397;Clermont Auvergne;http://en.espn.co.uk/scrum/rugby/player/37388.html?source=opta;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
FR270559593397;Clermont Auvergne;Daniel Bibi Biziwu;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
FR270559593397;Clermont Auvergne;Peceli Yato Senibitu;0;0;0;0;0;0;1;2;25;1;1;0;0;0;0;0;0;0
FR270559593397;Clermont Auvergne;Jacobus Van Tonder;0;0;0;0;0;0;0;5;17;0;1;0;1;1;0;0;0;0
FR270559593397;Clermont Auvergne;Kevin Viallard;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
FR270559593397;Clermont Auvergne;Cheikh Tiberghien;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
FR270559593397;Clermont Auvergne;Tani Vili;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
FR270559593397;Clermont Auvergne;Cristian Ojovan;0;0;0;0;0;0;1;2;6;0;0;0;0;0;0;0;0;0
FR270559593397;Toulon;Isaia Toeava;0;0;0;0;0;0;3;1;2;0;0;1;0;0;0;1;1;0
FR270559593397;Toulon;Gervais Cordin;0;0;0;0;0;0;2;2;9;0;0;0;1;0;0;1;0;0
FR270559593397;Toulon;Julien Heriteau;0;0;0;0;0;0;2;2;32;1;2;1;1;3;0;1;0;0
FR270559593397;Toulon;Duncan Paia'aua;0;1;0;0;0;0;3;7;26;0;4;1;0;3;0;0;0;0
FR270559593397;Toulon;Gabin Villiere;1;0;0;0;0;5;3;7;43;3;4;1;1;3;0;1;0;0
FR270559593397;Toulon;Louis Carbonel;0;0;1;3;0;11;13;7;20;0;1;0;1;2;1;0;0;0
FR270559593397;Toulon;Baptiste Serin;0;0;0;0;0;0;40;3;10;0;1;1;0;2;0;1;0;0
FR270559593397;Toulon;Jean-Baptiste Gros;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
FR270559593397;Toulon;Anthony Etrillard;0;0;0;0;0;0;0;5;14;0;0;0;0;1;10;2;0;0
FR270559593397;Toulon;Beka Gigashvili;0;0;0;0;0;0;2;6;12;0;2;0;0;6;0;1;0;0
FR270559593397;Toulon;Eben Etzebeth;0;0;0;0;0;0;1;5;3;0;0;0;3;1;0;3;0;0
FR270559593397;Toulon;Levi Samuel G. Douglas;0;0;0;0;0;0;1;4;2;0;0;1;0;0;0;1;0;0
FR270559593397;Toulon;Julien Ory;0;0;0;0;0;0;1;0;0;0;0;0;0;2;0;1;0;0
FR270559593397;Toulon;Facundo Isa;0;0;0;0;0;0;2;9;12;0;1;2;0;2;0;1;0;0
FR270559593397;Toulon;Sergio Matteo Parisse;0;0;0;0;0;0;5;7;33;0;3;0;1;3;0;0;0;0
FR270559593397;Toulon;Bastien Soury;0;0;0;0;0;0;0;1;10;0;0;0;0;0;1;0;0;0
FR270559593397;Toulon;Florian Fresia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
FR270559593397;Toulon;Adrien Warion;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
FR270559593397;Toulon;Charles Ollivon;0;0;0;0;0;0;0;2;2;0;0;0;1;3;0;0;0;0
FR270559593397;Toulon;Ma'a Allan Nonu;0;0;0;0;0;0;3;1;2;0;0;0;0;2;0;0;0;0
FR270559593397;Toulon;Masivesi Dakuwaqa;0;0;0;0;0;0;0;2;9;0;1;0;2;1;0;0;0;0
FR270559593397;Toulon;Sonatane Takulua;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
FR270559593397;Toulon;Sebastien Taofifenua;0;0;0;0;0;0;1;3;13;0;0;0;1;1;0;1;0;0
FR270559593388;Castres Olympique;Julien Dumora;0;0;0;0;0;0;5;9;39;1;1;0;0;0;0;1;0;0
FR270559593388;Castres Olympique;Geoffrey Palis;0;0;0;0;0;0;3;6;27;0;0;1;0;1;0;0;0;0
FR270559593388;Castres Olympique;Thomas Combezou;0;1;0;0;0;0;4;3;27;1;1;0;1;2;0;2;0;0
FR270559593388;Castres Olympique;Vilimoni Botitu;0;1;0;0;0;0;3;4;22;1;1;0;1;3;0;0;0;0
FR270559593388;Castres Olympique;Filipo Nakosi;2;0;0;0;0;10;0;5;76;2;5;0;1;0;0;0;0;0
FR270559593388;Castres Olympique;Benjamin Maria Urdapilleta;0;0;4;3;0;17;19;4;9;0;1;1;1;3;0;2;1;0
FR270559593388;Castres Olympique;Santiago Arata;0;0;0;0;0;0;24;2;11;0;1;0;0;0;0;0;0;0
FR270559593388;Castres Olympique;Antoine Tichit;0;0;0;0;0;0;2;0;0;0;0;0;0;3;0;3;1;0
FR270559593388;Castres Olympique;Gaetan Barlot;0;0;0;0;0;0;1;7;14;0;0;1;0;2;5;1;0;0
FR270559593388;Castres Olympique;Wilfrid Hounkpatin;1;0;0;0;0;5;0;5;17;0;0;0;0;0;0;0;0;0
FR270559593388;Castres Olympique;Loic Jacquet;0;0;0;0;0;0;4;0;0;0;0;0;0;1;0;1;0;0
FR270559593388;Castres Olympique;Tom Staniforth;0;0;0;0;0;0;2;8;7;0;1;0;2;1;0;1;0;0
FR270559593388;Castres Olympique;Mathieu Babillot;0;0;0;0;0;0;0;6;29;1;1;0;1;2;0;0;0;0
FR270559593388;Castres Olympique;Anthony Jelonch;0;1;0;0;0;0;8;4;27;1;0;0;0;2;0;1;0;0
FR270559593388;Castres Olympique;Maama Vaipulu;0;0;0;0;0;0;4;5;32;1;2;2;1;3;0;2;0;0
FR270559593388;Castres Olympique;Paula Mark Ngauamo;0;0;0;0;0;0;0;2;0;0;0;0;1;0;2;0;0;0
FR270559593388;Castres Olympique;Matt Tierney;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
FR270559593388;Castres Olympique;Florent Vanverberghe;0;0;0;0;0;0;1;1;5;0;0;0;1;0;0;0;0;0
FR270559593388;Castres Olympique;Ryno Pieterse;0;0;0;0;0;0;0;3;3;0;0;0;0;0;0;0;0;0
FR270559593388;Castres Olympique;Baptiste Delaporte;0;0;0;0;0;0;0;1;2;0;0;0;0;1;0;0;0;0
FR270559593388;Castres Olympique;Rory Michael Kockott;0;0;0;0;0;0;14;2;9;0;2;1;0;0;0;0;0;0
FR270559593388;Castres Olympique;Bastien Guillemin;1;0;0;0;0;5;0;3;14;1;1;0;0;1;0;0;0;0
FR270559593388;Castres Olympique;Daniel Mattheus Kotze;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
FR270559593388;Lyon;Toby Arnold;0;0;0;0;0;0;3;6;46;2;0;0;2;1;1;0;0;0
FR270559593388;Lyon;Josua Tuisova Ratulevu;1;1;0;0;0;5;3;10;95;1;11;0;0;0;0;2;0;0
FR270559593388;Lyon;Pierre-Louis Barassi;0;0;0;0;0;0;6;9;54;2;2;1;1;0;0;0;0;0
FR270559593388;Lyon;Charlie James Ngatai;0;0;0;0;0;0;8;6;24;1;1;0;1;2;0;0;0;0
FR270559593388;Lyon;Seru Noa Nakaitaci;0;0;0;0;0;0;6;12;81;0;4;1;1;1;0;1;0;0
FR270559593388;Lyon;Jean-Marc Doussain;0;0;1;5;0;17;17;5;0;0;1;0;1;2;0;0;0;0
FR270559593388;Lyon;Baptiste Amedee Couilloud;1;0;0;0;0;5;45;5;29;1;0;0;1;1;0;1;0;0
FR270559593388;Lyon;Xavier Chiocci;0;0;0;0;0;0;1;2;3;0;1;0;1;0;0;2;0;0
FR270559593388;Lyon;Mickael Ivaldi;0;0;0;0;0;0;3;1;0;0;0;0;0;0;3;0;0;0
FR270559593388;Lyon;Demba Bamba;0;0;0;0;0;0;3;10;5;0;2;0;1;2;0;2;0;0
FR270559593388;Lyon;Temo Mayanavanua;0;0;0;0;0;0;0;6;2;0;0;0;1;0;0;0;0;0
FR270559593388;Lyon;Izack Jon Rodda;0;0;0;0;0;0;5;7;18;0;0;0;2;0;0;0;0;0
FR270559593388;Lyon;Dylan Cretin;0;0;0;0;0;0;1;2;0;0;0;0;0;1;0;1;1;0
FR270559593388;Lyon;Colby Fainga'a;0;0;0;0;0;0;1;2;2;0;0;0;0;1;0;0;0;0
FR270559593388;Lyon;Patrick Sobela;0;0;0;0;0;0;1;6;7;0;0;0;0;1;0;0;0;0
FR270559593388;Lyon;Jeremie Maurouard;0;0;0;0;0;0;2;3;2;0;0;0;1;2;2;1;0;0
FR270559593388;Lyon;Vivien Devisme;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;0;0
FR270559593388;Lyon;Killian Geraci;0;0;0;0;0;0;0;1;25;0;2;0;0;0;0;0;0;0
FR270559593388;Lyon;Alex Tulou;0;0;0;0;0;0;1;2;8;0;0;0;0;1;0;0;0;0
FR270559593388;Lyon;Jonathan Pelissie;0;0;0;0;0;0;14;1;0;0;0;0;0;0;0;0;0;0
FR270559593388;Lyon;Leo Berdeu;0;0;1;0;0;2;3;3;0;0;1;0;0;2;0;0;0;0
FR270559593388;Lyon;Thibault Regard;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
FR270559593388;Lyon;Francisco Tomas Gomez Kodela;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
FR270559593384;Racing 92;Kurtley James Beale;2;1;0;0;0;10;5;14;104;4;2;1;0;1;0;0;0;0
FR270559593384;Racing 92;Teddy Thomas;1;2;0;0;0;5;6;11;140;6;6;4;3;0;0;1;0;0
FR270559593384;Racing 92;Virimi Vakatawa;0;1;0;0;0;0;9;7;29;0;0;0;2;3;0;1;0;0
FR270559593384;Racing 92;Gael Fickou;1;1;0;0;0;5;7;6;46;1;1;0;2;1;0;1;0;0
FR270559593384;Racing 92;Juan Jose Imhoff;0;0;0;0;0;0;1;3;28;2;3;0;0;1;0;1;0;0
FR270559593384;Racing 92;Finn Alastair Russell;0;1;0;0;0;0;21;6;34;1;1;2;0;6;0;0;0;0
FR270559593384;Racing 92;Teddy Iribaren;0;0;5;1;0;13;53;3;0;0;0;0;2;3;0;1;0;0
FR270559593384;Racing 92;Eddy Ben Arous;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;1;0;0
FR270559593384;Racing 92;Kevin Le Guen;1;0;0;0;0;5;1;6;12;0;0;0;0;2;5;0;0;0
FR270559593384;Racing 92;Ali Oz;0;0;0;0;0;0;4;3;0;0;0;2;0;1;0;2;0;0
FR270559593384;Racing 92;Bernard le Roux;0;0;0;0;0;0;2;1;0;0;0;0;0;1;0;1;0;0
FR270559593384;Racing 92;Boris Palu;0;0;0;0;0;0;0;7;8;0;0;0;0;0;0;0;0;0
FR270559593384;Racing 92;Ibrahim Diallo;0;0;0;0;0;0;2;2;11;0;0;1;0;2;0;1;0;0
FR270559593384;Racing 92;Baptiste Chouzenoux;0;0;0;0;0;0;2;4;13;0;1;1;2;1;0;0;0;0
FR270559593384;Racing 92;Yoan Tanga;0;0;0;0;0;0;5;7;45;1;0;0;0;3;1;0;0;0
FR270559593384;Racing 92;Teddy Baubigny;0;0;0;0;0;0;1;0;0;0;0;0;0;1;4;0;0;0
FR270559593384;Racing 92;Hassane Kolingar;0;0;0;0;0;0;1;4;24;0;0;0;0;0;0;2;0;0
FR270559593384;Racing 92;Donnacha C. Ryan;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
FR270559593384;Racing 92;Antonie Delport Claassen;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0
FR270559593384;Racing 92;Antoine Gibert;0;0;1;0;0;2;5;0;0;0;0;0;0;0;0;1;0;0
FR270559593384;Racing 92;Francois Trinh-Duc;0;0;0;0;0;0;3;2;8;0;0;0;0;2;0;1;0;0
FR270559593384;Racing 92;Olivier Klemenczak;0;0;0;0;0;0;2;1;1;0;0;0;0;2;0;0;0;0
FR270559593384;Racing 92;Donovan Taofifenua;1;0;0;0;0;5;1;2;29;2;6;0;0;1;0;0;0;0
FR270559593384;Racing 92;Georges-Henri Colombe;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0
FR270559593384;Clermont Auvergne;Kotaro Munyaradzi Matsushima;0;0;0;0;0;0;5;11;105;2;8;1;1;3;0;0;0;0
FR270559593384;Clermont Auvergne;Damian Penaud;0;0;0;0;0;0;8;9;76;2;3;1;1;2;0;0;0;0
FR270559593384;Clermont Auvergne;Tani Vili;0;0;0;0;0;0;2;6;44;1;2;0;0;4;0;2;0;0
FR270559593384;Clermont Auvergne;Wesley Fofana;0;0;0;0;0;0;4;3;3;0;0;0;0;1;0;0;0;0
FR270559593384;Clermont Auvergne;Bastien Pourailly;0;0;0;0;0;0;0;6;61;1;2;0;1;1;0;0;0;0
FR270559593384;Clermont Auvergne;Sebastien Bezy;0;0;0;0;0;0;48;5;21;0;2;0;3;2;1;0;0;0
FR270559593384;Clermont Auvergne;Morgan R. Jules Parra;0;0;1;4;0;14;50;0;0;0;0;0;1;0;0;0;0;0
FR270559593384;Clermont Auvergne;Peni Ravai Kovekalou;1;0;0;0;0;5;0;4;6;0;0;0;0;1;0;0;0;0
FR270559593384;Clermont Auvergne;Etienne Fourcade;0;0;0;0;0;0;1;11;18;1;2;1;1;0;9;1;0;0
FR270559593384;Clermont Auvergne;Sipili Falatea;0;0;0;0;0;0;1;4;9;0;1;1;0;0;0;0;0;0
FR270559593384;Clermont Auvergne;Miles Amatosero;0;0;0;0;0;0;0;4;13;0;0;0;1;1;0;0;0;0
FR270559593384;Clermont Auvergne;Sebastien Vahaamahina;0;0;0;0;0;0;4;2;1;0;0;0;0;0;0;0;0;0
FR270559593384;Clermont Auvergne;Arthur Iturria;0;0;0;0;0;0;1;3;7;1;1;0;2;0;0;0;0;0
FR270559593384;Clermont Auvergne;Jacobus Van Tonder;0;0;0;0;0;0;2;8;34;1;1;0;2;2;0;0;0;0
FR270559593384;Clermont Auvergne;Fritz Lee;0;0;0;0;0;0;9;16;32;0;2;0;0;2;0;1;0;0
FR270559593384;Clermont Auvergne;http://en.espn.co.uk/scrum/rugby/player/37388.html?source=opta;0;0;0;0;0;0;1;3;2;0;1;0;1;0;3;0;0;0
FR270559593384;Clermont Auvergne;Rabah Slimani;0;0;0;0;0;0;2;3;4;0;0;0;0;0;0;0;0;0
FR270559593384;Clermont Auvergne;Thibaud Lanen;0;0;0;0;0;0;2;5;20;1;0;0;0;0;0;1;0;0
FR270559593384;Clermont Auvergne;Alexandre Fischer;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0
FR270559593384;Clermont Auvergne;Rory Andrew P. Jennings;0;0;0;0;0;0;17;3;6;0;0;0;2;0;0;0;0;0
FR270559593384;Clermont Auvergne;Apisai Naqalevu;0;0;0;0;0;0;4;7;17;1;3;0;1;1;0;0;0;0
FR270559593384;Clermont Auvergne;Cheikh Tiberghien;0;0;0;0;0;0;2;4;59;0;2;0;1;0;0;1;0;0
FR270559593384;Clermont Auvergne;Cristian Ojovan;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0
FR270559593385;Agen;Jean-Marcelin Buttin;0;0;0;0;0;0;3;6;10;0;0;0;3;2;1;2;0;0
FR270559593385;Agen;Loris Tolot;0;0;0;0;0;0;0;2;22;0;0;0;0;2;1;0;0;0
FR270559593385;Agen;http://en.espn.co.uk/scrum/rugby/player/38496.html?source=opta;0;0;0;0;0;0;4;5;20;0;0;0;1;1;0;0;0;0
FR270559593385;Agen;Samiuela Timote Vaka;0;0;0;0;0;0;2;1;4;0;0;0;0;2;0;0;0;0
FR270559593385;Agen;Tevita Railevu;0;0;0;0;0;0;1;2;11;0;1;0;1;2;0;0;0;0
FR270559593385;Agen;Raphael Lagarde;0;0;0;0;0;0;9;5;1;0;1;0;3;0;0;0;0;0
FR270559593385;Agen;Paul Abadie;0;0;0;0;0;0;28;8;27;1;1;1;1;2;0;1;0;0
FR270559593385;Agen;Giorgi Tetrashvili;0;0;0;0;0;0;0;3;2;0;1;0;2;1;0;1;0;0
FR270559593385;Agen;Clement Martinez;0;0;0;0;0;0;3;2;3;0;0;1;0;0;5;1;0;0
FR270559593385;Agen;Dave Ryan;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
FR270559593385;Agen;Andres Zafra Tarazona;0;0;0;0;0;0;8;6;6;0;0;1;0;3;0;1;0;0
FR270559593385;Agen;Pierce Connor Phillips;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0
FR270559593385;Agen;Gauthier Maravat;0;0;0;0;0;0;4;6;16;0;2;1;0;1;0;2;0;0
FR270559593385;Agen;Jessy Jegerlehner;0;0;0;0;0;0;4;3;2;1;1;0;1;3;0;0;0;0
FR270559593385;Agen;Romain Briatte;0;0;0;0;0;0;3;6;17;0;0;0;0;0;0;0;0;0
FR270559593385;Agen;Loris Zarantonello;1;0;0;0;0;5;2;8;57;2;3;2;2;1;6;0;0;0
FR270559593385;Agen;Malino Vanai;0;0;0;0;0;0;1;1;4;0;0;1;0;1;0;0;0;0
FR270559593385;Agen;Corentin Vernet;0;0;0;0;0;0;1;0;0;0;0;0;0;2;0;0;0;0
FR270559593385;Agen;Loic Hocquet;0;0;0;0;0;0;3;3;13;1;0;1;0;1;0;0;0;0
FR270559593385;Agen;Yoan Cottin;0;0;0;0;0;0;11;2;6;0;0;0;1;1;0;0;0;0
FR270559593385;Agen;Christian Lacombe;0;0;1;0;0;2;5;3;2;1;1;0;1;1;0;1;0;0
FR270559593385;Agen;Jordan Puletua;0;0;0;0;0;0;0;4;14;1;1;0;1;2;0;0;0;0
FR270559593385;Agen;Tapu Falatea;0;0;0;0;0;0;5;6;4;0;0;1;1;1;0;0;0;0
FR270559593385;Pau;Charly Malie;1;0;0;0;0;5;7;9;104;2;4;2;1;0;1;0;0;0
FR270559593385;Pau;Vincent Pinto;0;1;0;0;0;0;3;6;55;2;2;1;1;1;0;0;0;0
FR270559593385;Pau;Tumua Manu;0;0;0;0;0;0;4;6;52;2;2;2;1;1;0;0;0;0
